StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q93_First Click,Q93_Last Click,Q93_Page Submit,Q93_Click Count,Q99,Q100,Q122,Q149,Q97_First Click,Q97_Last Click,Q97_Page Submit,Q97_Click Count,Q152,Q138_First Click,Q138_Last Click,Q138_Page Submit,Q138_Click Count,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q58,Q59,Q119,Q120,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,Q151,Q131_First Click,Q131_Last Click,Q131_Page Submit,Q131_Click Count,Q2,Q3,Q4,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,hp_lt_1,hp_lt_2,hp_lt_3,hp_lt_4,hp_kw_1,hp_kw_2,hp_kw_3,memory_lt_$4,memory_lt_$0,memory_lt_-$2,memory_lt_-$4,memory_kw_$0,memory_kw_-$4,memory_kw_-$6,hp_kw_4,memory_kw_-$8,attention_check,Q_DataPolicyViolations
2025-12-04 14:25:34,2025-12-04 14:29:46,IP Address,,100,252,True,2025-12-04 14:29:47,R_2ihqoIyioM1GvjQ,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",0,0,2.01,0,Instead of shopping main brands you go for store brands which are cheaper instead,Giving money to someone who needs it more,Donating money to a charity,"Nothing changes, life goes on as normal",12.26,25.611,27.033,2,I didn't really understand if -6 meant I was gaining more or less so i went for something in the middle,0,0,0.208,0,,,,,,,,,,,,,,,,,,22,No,,0,6,651979733e35af04ce5fca4e,693199d8092f93a1d12f4404,69314b65dcf3f6d01c964b1b,kw,6,'-$4,$4,$0,'-$2,'-$8,'-$6,'-$4,,,,,"Nothing changes, life goes on as normal",Donating money to a charity,Giving money to someone who needs it more,$0,Instead of shopping main brands you go for store brands which are cheaper instead,1,
2025-12-04 14:21:04,2025-12-04 14:29:49,IP Address,,100,525,True,2025-12-04 14:29:50,R_8ENnhIobKzT8w3h,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.125,0,Equal to the broker selling price.,Haggling in a flea market over an item.,Buying something in a supermarket with a fixed price system.,Haggling on Vinted to help cover postage costs.,14.739,33.404,35.497,9,I think the margin could be a bit greater for me and less for the broker.,0,0,0.219,0,53,Yes,2,0,9,5f05ef4bd552bc0009e5566c,693198bf3783256d6bb2b7de,69314b65dcf3f6d01c964b1b,lt,-1,$4,'-$4,$0,'-$2,$0,'-$4,'-$8,Equal to the broker selling price.,Buying something in a supermarket with a fixed price system.,Haggling on Vinted to help cover postage costs.,Haggling in a flea market over an item.,,,,'-$6,,1,
2025-12-04 14:21:57,2025-12-04 14:29:57,IP Address,,100,480,True,2025-12-04 14:29:57,R_2hT58gsNVSUIOkg,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.112,0,"A time when nothing really changed, it stayed the same.",When i bought a toy at a market once.,A situation a while ago when i found £4 in a trouser pocket.,When a friend lost £4 on the horses.,16.36,21.473,23.261,2,"I stopped where the slider seemed to, it looked good there.",0,0,0.102,0,50,Yes,1,0,10.5,677536fb35bfe170ef2d8f1e,693198feb39e35839ac81e49,69314b65dcf3f6d01c964b1b,lt,-2.5,$0,'-$2,$4,'-$4,$0,'-$6,'-$8,A situation a while ago when i found £4 in a trouser pocket.,"A time when nothing really changed, it stayed the same.",When i bought a toy at a market once.,When a friend lost £4 on the horses.,,,,'-$4,,1,
2025-12-04 14:26:05,2025-12-04 14:30:13,IP Address,,100,247,True,2025-12-04 14:30:14,R_1K3NUkm3E8r0mBj,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",0,0,2.006,0,I would find it similar to giving something away for free because I don't think I would get any money in that scenario.,I would find it similar to losing money because I don't think I would make money based on the scenario. I could be wrong about that.,I would find it similar to losing money because I don't think I would make money based on the scenario. I could be wrong about that.,I would find it similar to losing money because I don't think I would make money based on the scenario. I could be wrong about that.,2.619,8.837,9.405,3,I chose zero because then I would lose the least amount of money?,0,0,0.204,0,,,,,,,,,,,,,,,,,,36,Yes,3,0,12,63ea43c4b693d4bd0ef6378d,693199f82526de19440f557e,69314b65dcf3f6d01c964b1b,kw,0,$4,$0,'-$2,'-$4,$0,'-$4,'-$8,,,,,I would find it similar to giving something away for free because I don't think I would get any money in that scenario.,I would find it similar to losing money because I don't think I would make money based on the scenario. I could be wrong about that.,I would find it similar to losing money because I don't think I would make money based on the scenario. I could be wrong about that.,'-$6,I would find it similar to losing money because I don't think I would make money based on the scenario. I could be wrong about that.,1,
2025-12-04 14:25:47,2025-12-04 14:30:18,IP Address,,100,271,True,2025-12-04 14:30:19,R_2LA7FS0UftgUgAl,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",0,0,2.007,0,A fair deal for secondhand goods when you like the person you are selling to. ,Giving a discount to regular customer.,Helping out a regular customer who is having trouble paying you. ,Friends exchanging services or goods.,10.797,10.797,12.231,1,It is a fair discount for the broker when the provider has been the one getting the data. The broker still makes a 33% profit on it which is healthy. ,0,0,0.21,0,,,,,,,,,,,,,,,,,,43,Yes,6,0,8,676ed6c97f59dba5a786886d,693199e2201b6761a417db3e,69314b65dcf3f6d01c964b1b,kw,4,$0,$4,'-$2,'-$4,$0,'-$4,'-$6,,,,,A fair deal for secondhand goods when you like the person you are selling to. ,Giving a discount to regular customer.,Helping out a regular customer who is having trouble paying you. ,'-$8,Friends exchanging services or goods.,1,
2025-12-04 14:25:07,2025-12-04 14:30:29,IP Address,,100,321,True,2025-12-04 14:30:29,R_3fpWsmSHfKTVlZP,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",0,0,2.115,0,"A ""buy one, get one free"" sale at a large store",A grocery store's prices between one day and the next,"A grocery store putting a discount on bakery items that are about to pass their ""use by"" date",A promotional sale you might hear about in an email,8.644,9.495,14.488,2,"I did not see an option to increase the price, so I opted not to decrease it. I do not wish for a hypothetical partner to lose money if our pair is selected.",0,0,0.211,0,,,,,,,,,,,,,,,,,,25,Yes,1,0,12,5f625539ecec8c13b04d83e3,693199b1aa9e58e4e329abe1,69314b65dcf3f6d01c964b1b,kw,0,'-$4,$4,'-$2,$0,'-$6,$0,'-$8,,,,,,,,'-$4,,1,
2025-12-04 14:25:20,2025-12-04 14:30:40,IP Address,,100,319,True,2025-12-04 14:30:40,R_2wEIswOr0n2mzvK,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.106,0,"for the broker, it would be similar to someone cutting you off in traffic - rude and mildly offensive",it would be like paying it forward at a drive thru - nice but ultimately a little pointless,"it would be fair, like recieving your agreed hourly wage at work",a ceo making a huge profit whilst the employees are reliant on benefits to feed their kids,6.294,10.904,13.144,2,"it seems fair that i get a slightly larger cut of payment for my own data than the broker, who does not produce it but will still revieve a bonus",0,0,0.208,0,24,No,,0,8,6773d37facb21b017a209893,693199c9d6cef3b6db0b3521,69314b65dcf3f6d01c964b1b,lt,0,$4,'-$2,$0,'-$4,$0,'-$8,'-$4,"for the broker, it would be similar to someone cutting you off in traffic - rude and mildly offensive","it would be fair, like recieving your agreed hourly wage at work",it would be like paying it forward at a drive thru - nice but ultimately a little pointless,a ceo making a huge profit whilst the employees are reliant on benefits to feed their kids,,,,'-$6,,1,
2025-12-04 14:22:51,2025-12-04 14:30:49,IP Address,,100,478,True,2025-12-04 14:30:49,R_8gZ6Wau3wsJCxha,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.011,0,Similar to black friday sale discount,Similar to freebie items in the shop when you buy something,It is similar to discounted item in the shop,It is similar to Buy one get one free offer in the shop,34.531,34.531,39.982,1,I would increase a little higher and close to my expected amount,0,0,0.206,0,40,Yes,8,0,10,6763dc05af46629317e23da3,693199325429f14526d97162,69314b65dcf3f6d01c964b1b,lt,-2,$4,$0,'-$2,'-$4,$0,'-$6,'-$8,Similar to black friday sale discount,Similar to freebie items in the shop when you buy something,It is similar to discounted item in the shop,It is similar to Buy one get one free offer in the shop,,,,'-$4,,1,
2025-12-04 14:27:30,2025-12-04 14:30:52,IP Address,,100,201,True,2025-12-04 14:30:52,R_3FJ1GALaZT9oILr,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.012,0,Saying I deserve $8 and the other participant deserves $4,Giving the other participant $2,taking $4 from the other participant,Giving $4 to the other participant,3.741,9.157,10.556,5,"I want as much money as possible but I feel guilty ""taking"" any money from the other participant.",0,0,0.214,0,35,Yes,4,0,8,5c61c7c590c46f00016a3598,69319a4b3eb399df3f43f23f,69314b65dcf3f6d01c964b1b,lt,0,$0,'-$2,$4,'-$4,'-$8,$0,'-$6,taking $4 from the other participant,Saying I deserve $8 and the other participant deserves $4,Giving the other participant $2,Giving $4 to the other participant,,,,'-$4,,1,
2025-12-04 14:25:22,2025-12-04 14:31:18,IP Address,,100,355,True,2025-12-04 14:31:18,R_8HYkna6D9F2Z5Yt,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.004,0,halving the price of the product,no change i feel ok with this,maybe too much of a change,minus 2 = 6 i dont think this is the right price,4.751,8.393,10.602,5,a 25% increase in not lot and i feel like its fair,0,0,0.203,0,32,No,,0,10,5d3f7902e945e000191de6e4,693199c8526359818473fde0,69314b65dcf3f6d01c964b1b,lt,-2,'-$4,$0,$4,'-$2,$0,'-$6,'-$4,maybe too much of a change,no change i feel ok with this,minus 2 = 6 i dont think this is the right price,halving the price of the product,,,,'-$8,,1,
2025-12-04 14:26:21,2025-12-04 14:31:29,IP Address,,100,307,True,2025-12-04 14:31:30,R_14iVxEpViedzMpY,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.112,0,I find this similar to a store increasing its price to meet supply and demand and trends like inflation. This is currently happening right now with the base price of everything increasing.,"This is similar to a business having a sale on an item. Because of the decrease in supply and demand or special circumstances to liquidate items, they reduce the price.","This is similar to the -$4 change. This is similar to a business having a sale on an item. Because of the decrease in supply and demand or special circumstances to liquidate items, they reduce the price.","This is similar to paying the price advertised at a store. It's the price that's set, and that's what you pay. There's no option for the store to change the price in that moment or for you to negotiate the price. ",3.917,8.813,10.579,2,"I chose this price because i wanted to maximize value to myself for the data, but I didn't want to seem greedy by requesting the absolute max.",0,0,0.207,0,42,Yes,7,0,11,5a28bf2b8766a40001900b24,693199f7d903ff9c5e1710f0,69314b65dcf3f6d01c964b1b,lt,-3,$4,'-$4,'-$2,$0,'-$8,$0,'-$4,I find this similar to a store increasing its price to meet supply and demand and trends like inflation. This is currently happening right now with the base price of everything increasing.,"This is similar to paying the price advertised at a store. It's the price that's set, and that's what you pay. There's no option for the store to change the price in that moment or for you to negotiate the price. ","This is similar to the -$4 change. This is similar to a business having a sale on an item. Because of the decrease in supply and demand or special circumstances to liquidate items, they reduce the price.","This is similar to a business having a sale on an item. Because of the decrease in supply and demand or special circumstances to liquidate items, they reduce the price.",,,,'-$6,,1,
2025-12-04 14:31:09,2025-12-04 14:31:35,IP Address,,100,25,True,2025-12-04 14:31:35,R_2c0oZS7nxeISRFM,,,,,,,anonymous,EN,,A bit interested,Not interested at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,5e78c0a426450503858d82c9,69319b260620fdacce43f259,69314b65dcf3f6d01c964b1b,,,$0,'-$2,$4,'-$4,'-$8,'-$4,$0,,,,,,,,'-$6,,0,
2025-12-04 14:25:41,2025-12-04 14:31:41,IP Address,,100,359,True,2025-12-04 14:31:41,R_81nd0LW5zEmNok4,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.119,0,"subscription services rising to ensure that we all pay more for a service we have already been enjoying
","petrol prices lowering, for a short moment to get more people into the stations to spend money before they higher the prices again","discounted items in the supermarket, this is a rare occurance but something that sometimes happens after a holiday or period of celebrating",everyday life until the prices of something rises again but currently prices are staying the same which means it is rising by 0,12.623,12.623,15.152,1,4 isnt a huge increase and something i feel people could manage,0,0,0.211,0,30,Yes,4,0,12,5eaeeae9cde8075d1f14c369,693199dd54e49e15fc10cae5,69314b65dcf3f6d01c964b1b,lt,-4,$4,'-$2,'-$4,$0,'-$6,$0,'-$4,,,,,,,,'-$8,,1,
2025-12-04 14:27:48,2025-12-04 14:31:42,IP Address,,100,233,True,2025-12-04 14:31:42,R_2nJCwQ8rWbh6iTy,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.12,0,Sharing the cost of a meal equally.,Finding money on the street.,Buying someone a pint.,Buying someone half a pint.,4.451,13.058,14.098,2,"I didn't want to be too extreme, but I did want to increase it, so I settled in the middle.",0,0,0.218,0,52,Yes,8,0,10,59b73df56039190001eaa9e7,69319a5f283d609ff7fc93b1,69314b65dcf3f6d01c964b1b,lt,-2,$0,$4,'-$4,'-$2,'-$6,'-$8,'-$4,Finding money on the street.,Sharing the cost of a meal equally.,Buying someone half a pint.,Buying someone a pint.,,,,$0,,1,
2025-12-04 14:27:36,2025-12-04 14:31:43,IP Address,,100,247,True,2025-12-04 14:31:44,R_8l0sq7q02kj8Yls,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",0,0,2.119,0,This is a bargain for the buyer,Feels like the buyer is getting a good deal,The buyer is getting a really good deal,Feels like it will be relatively expensive,6.02,9.254,10.738,3,I just feel like it gives both me and the other person a reasonable deal,0,0,0.208,0,,,,,,,,,,,,,,,,,,45,Yes,8,0,9,5f59c4de09a8be00087bb9d0,69319a51d5ada19dfce94696,69314b65dcf3f6d01c964b1b,kw,3,$0,'-$4,$4,'-$2,'-$8,'-$4,'-$6,,,,,Feels like it will be relatively expensive,Feels like the buyer is getting a good deal,The buyer is getting a really good deal,$0,This is a bargain for the buyer,1,
2025-12-04 14:31:00,2025-12-04 14:31:48,IP Address,,100,48,True,2025-12-04 14:31:49,R_1ouqD1gRZnBLPPb,,,,,,,anonymous,EN,Very interested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,67f8607be129189cd9ea4c0a,69319b13d4494100414e4204,69314b65dcf3f6d01c964b1b,,,'-$4,$0,'-$2,$4,'-$4,$0,'-$6,,,,,,,,'-$8,,0,
2025-12-04 14:26:39,2025-12-04 14:31:54,IP Address,,100,314,True,2025-12-04 14:31:54,R_7hEwrSLCa7v3Fsu,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.004,0,A person that is selling their data to facebook,A person that is selling their data to X,A person that is selling their data to google,A person that is selling their data to microsoft.,5.428,6.313,7.272,2,I chose to raise the price because I want to maximize my reward.,0,0,0.203,0,41,Yes,6,0,12,662613a0c132844f74a62143,69319a051312bb4ae0f4e12a,69314b65dcf3f6d01c964b1b,lt,-4,'-$4,'-$2,$4,$0,'-$4,'-$6,$0,A person that is selling their data to google,A person that is selling their data to microsoft.,A person that is selling their data to X,A person that is selling their data to facebook,,,,'-$8,,1,
2025-12-04 14:24:51,2025-12-04 14:32:03,IP Address,,100,431,True,2025-12-04 14:32:03,R_7dXF3KCCSTFTl6J,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",0,0,2.103,0,"I think this would be a little less fair to the other participant, but profitable to me which makes me happy.",This feels like winning a game.  I get all the money.,"This seems fair, both parties receive the same amount.",I would feel cheated.  It feels like I lost in some way.,6.611,12.787,16.204,2,"If I really am being pared with another real person, I have no problem splitting the award equally as I assume we are putting in about the same amount of effort.",0,0,0.204,0,,,,,,,,,,,,,,,,,,47,Yes,10,0,6,5e5c91241b530a000c03d815,693199a5b9cd910f056ea59c,69314b65dcf3f6d01c964b1b,kw,6,'-$2,'-$4,$4,$0,'-$4,$0,'-$6,,,,,This feels like winning a game.  I get all the money.,"I think this would be a little less fair to the other participant, but profitable to me which makes me happy.","This seems fair, both parties receive the same amount.",'-$8,I would feel cheated.  It feels like I lost in some way.,1,
2025-12-04 14:27:16,2025-12-04 14:32:21,IP Address,,100,305,True,2025-12-04 14:32:21,R_8CJFlAWAuG0B4KW,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",0,0,2.007,0,Someone being used for their time and skills without getting paid for it.,"Someone selling something on ebay getting most of the profit, but ebay still taking a cut of the profit.","Splitting money evenly between 2 teams, eg prize money in a lottery.",Farmers getting paid only a small cut of the profit stores get for selling their produce.,6.771,7.722,9.924,2,"It seems like the most fair option if we are both giving up the same amount of time, no matter how much our tasks differ.",0,0,0.207,0,,,,,,,,,,,,,,,,,,22,Yes,15,0,6,61fa9085d42cb19beec4915d,69319a3d3ceb34a682d448ad,69314b65dcf3f6d01c964b1b,kw,6,$0,$4,'-$2,'-$4,$0,'-$8,'-$6,,,,,Someone being used for their time and skills without getting paid for it.,Farmers getting paid only a small cut of the profit stores get for selling their produce.,"Splitting money evenly between 2 teams, eg prize money in a lottery.",'-$4,"Someone selling something on ebay getting most of the profit, but ebay still taking a cut of the profit.",1,
2025-12-04 14:16:11,2025-12-04 14:32:39,IP Address,,100,987,True,2025-12-04 14:32:39,R_7KxqIKrkXOkbXLX,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.019,0,it feels similar to agreeing to a suggested price in a small transaction like when a friend offers to buy something from you for a certain price and you simply accept it without negotiating because the price seems fair enough,Asking for a higher rate when i think my work is worth more,"it feels like giving someone a discount to encourage them to follow through, similar to lowering the asking price when selling a used item so the buyer is more likely to take it.",Making a small price concession to show flexibility,6.406,54.493,63.527,12,"the price of $0 was chosen because the initial price of $8 seems reasonable and keeping it unchanged avoids taking a risk by raising or lowering it without a clear incentive to do so.
",0,0,0.206,0,26,Yes,6,0,8,673e0f21862638c66615b402,69319793313e41d1f2de1491,69314b65dcf3f6d01c964b1b,lt,0,$0,$4,'-$4,'-$2,'-$4,'-$8,$0,Asking for a higher rate when i think my work is worth more,it feels similar to agreeing to a suggested price in a small transaction like when a friend offers to buy something from you for a certain price and you simply accept it without negotiating because the price seems fair enough,Making a small price concession to show flexibility,"it feels like giving someone a discount to encourage them to follow through, similar to lowering the asking price when selling a used item so the buyer is more likely to take it.",,,,'-$6,,1,
2025-12-04 14:25:14,2025-12-04 14:33:08,IP Address,,100,473,True,2025-12-04 14:33:08,R_8cq2OpwUcDnWx54,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.015,0,Buying a newspaper' It is a set price,Buying a similar item in an upmarket store,Buying an item in a sale,Buying an item having haggled at a street market,9.422,29.173,32.065,3,It seemed a moderate increase that might therefore be agreed,0,0,0.207,0,73,No,,0,10,60170c02d3a5ad927c5ccb77,693199b5eaa6d649ebd84e48,69314b65dcf3f6d01c964b1b,lt,-2,$0,$4,'-$4,'-$2,'-$6,$0,'-$4,Buying a similar item in an upmarket store,Buying a newspaper' It is a set price,Buying an item having haggled at a street market,Buying an item in a sale,,,,'-$8,,1,
2025-12-04 14:27:31,2025-12-04 14:33:40,IP Address,,100,369,True,2025-12-04 14:33:40,R_84qRVpmPbGO0m4x,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",0,0,2.005,0,I offer money for a product and the seller accepts - no change to the price at all.,"I offer to purchase a product for £4 less that its listed for, and the seller accepts.",I have a product that is overpriced and a buyer wants it for less so offers me £6 less for it,I have a product that is overpriced and a buyer wants it for less so offers me £8 less for it,18.185,26.961,28.185,4,Its a nice round number and I like even numbers. Also I would like a bonus of £10.,0,0,0.203,0,,,,,,,,,,,,,,,,,,48,Yes,6,0,2,616802878b2577d953ddd763,69319a4144afaa92e5d81911,69314b65dcf3f6d01c964b1b,kw,10,'-$4,$4,'-$2,$0,$0,'-$4,'-$6,,,,,I offer money for a product and the seller accepts - no change to the price at all.,"I offer to purchase a product for £4 less that its listed for, and the seller accepts.",I have a product that is overpriced and a buyer wants it for less so offers me £6 less for it,'-$8,I have a product that is overpriced and a buyer wants it for less so offers me £8 less for it,1,
2025-12-04 14:24:30,2025-12-04 14:33:41,IP Address,,100,551,True,2025-12-04 14:33:41,R_8QrCGtGhzD4Ed3M,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.016,0,"This is similar to for example two people swapping items/products or information for no cost what so ever, a straight swap not involving financial gain.","This is similar to providing a slight discount to a product, potentially to a loyal customer.",This is like a product being on sale. The consumer getting a slight price decrease whilst not affecting profits too much of the provider.,"This is similar to general standard of living. Just to increased prices in everything such as materials, labour, rental costs etc, the rise in price reflects this to help maintain a profit.",10.015,14.702,15.877,2,I chose this price as the cost of living have gone up. So to maintain a profit increasing the price slightly will help.,0,0,0.221,0,34,Yes,5,0,11,5d4bf8571348c800174c6ecb,6931996730575d5b955961cd,69314b65dcf3f6d01c964b1b,lt,-3,$0,'-$4,'-$2,$4,'-$6,'-$4,'-$8,"This is similar to general standard of living. Just to increased prices in everything such as materials, labour, rental costs etc, the rise in price reflects this to help maintain a profit.","This is similar to for example two people swapping items/products or information for no cost what so ever, a straight swap not involving financial gain.",This is like a product being on sale. The consumer getting a slight price decrease whilst not affecting profits too much of the provider.,"This is similar to providing a slight discount to a product, potentially to a loyal customer.",,,,$0,,1,
2025-12-04 14:26:57,2025-12-04 14:33:51,IP Address,,100,413,True,2025-12-04 14:33:51,R_8g0zcdsDEZJaMil,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.014,0,This is roughly the cost of a coffee and a cake.,Imagine a charge that is small but noticable such as a parking charge,Imagine ignoring someone's hard work and not rewarding them for it,Paying someone unfairly by reducing their pay by the ammount that A sandwich would cost ,5.937,12.869,14.161,6,It seems fair- a noticable ammount ,0,0,0.208,0,47,Yes,25,0,11.5,672539aa74aa5a08ab440626,69319a2a092f93a1d12f4407,69314b65dcf3f6d01c964b1b,lt,-3.5,$4,'-$2,$0,'-$4,$0,'-$6,'-$8,This is roughly the cost of a coffee and a cake.,Imagine ignoring someone's hard work and not rewarding them for it,Imagine a charge that is small but noticable such as a parking charge,Paying someone unfairly by reducing their pay by the ammount that A sandwich would cost ,,,,'-$4,,1,
2025-12-04 14:30:18,2025-12-04 14:33:56,IP Address,,100,217,True,2025-12-04 14:33:56,R_7e8Ra5PUKpaNLti,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.117,0,Like the time I got in a car accident,Like finding money on the street,Losing something special,A long boring day at work,7.105,7.105,11.279,1,I truthfully felt this would be better for us. Hope it works out.,0,0,0.214,0,43,Yes,5,0,12,67ace3fc5892a4d45463156b,69319af3be55053eb972995b,69314b65dcf3f6d01c964b1b,lt,-4,'-$4,$4,'-$2,$0,'-$6,'-$8,$0,Like finding money on the street,A long boring day at work,Losing something special,Like the time I got in a car accident,,,,'-$4,,1,
2025-12-04 14:26:46,2025-12-04 14:34:03,IP Address,,100,436,True,2025-12-04 14:34:03,R_8Wu0lQSCqDkbp1P,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,"If your pair is selected, you (the data provider) receive the price you set as a bonus, and the broker receives the profit of $12 minus the price you set.",,,,,,,,,,,,,,,,,,0,0,2.021,0,I find it similar to reducing the stock price on ebay because it isn't selling,I find it similar to increasing the price on ebay because the stock is selling really well,I fond it similar to realising that i have bought something i don't want and recuperating some of the cost,When stock i have bought hits the sweet spot for sales,11.714,21.49,22.584,4,increasing the price in low increments means i can feel the real market price,0,0,0.212,0,62,Yes,5,0,9,65181d02b39c0df9f861bdf7,69319a1a93e75ad423106179,69314b65dcf3f6d01c964b1b,lt,-1,'-$2,$4,'-$4,$0,'-$8,'-$6,$0,I find it similar to increasing the price on ebay because the stock is selling really well,When stock i have bought hits the sweet spot for sales,I find it similar to reducing the stock price on ebay because it isn't selling,I fond it similar to realising that i have bought something i don't want and recuperating some of the cost,,,,'-$4,,1,
