hp_response_id,memory
HP4137,Adding next day delivery to a parcel you ordered.
HP4138,I'm trying to get the best price possible for what I'm selling
HP4139,It’s a price increase. When you realise something is worth more than you previously thought. I recently sold something and there was a lot more interest than I expected. This indicated to be that next time I sell the same thing I should increase the price. 
HP4140,I find it similar to grocery prices
HP4145,The cost of prices going up because of tariffs. 
HP4146,"Winning a competition with somebody else's help, but deciding to keep all the money for yourself."
HP4148,$12 more than the amount offered
HP4149,"When group B participated in a more scientific study, making the data more valuable"
HP4150,An item going up in price due to inflation
HP4151,I think you would price yourself out of any deal.
HP4152,An item that gets marked up because there are few left
HP4159,Inflation of a product
HP4165,"Someone buying something at an auction, or a concert ticket where there is dynamic pricing and it has increased because of demand"
HP4169,$4: Asking for a small raise in your allowance or salary.
HP4171,It is similar to when I received a payrise for my current role.
HP4172,Depends which way if its increased then its like tax
HP4174,I find this similar to purchasing a larger volume of a product like shampoo and paying $4 more for the larger size but getting more value.
HP4175,Getting a bonus or a surprise sale.
HP4177,Reviewing supply and demand and increasing the price due to a higher demand level
HP4180,A friend paying for my coffee
HP4181,"I find it similar to the cost increases in the grocery store. Many things have not just increased a little bit, they are increased by a significant amount!"
HP4183,Taking a moderate risk
HP4184,It is similar to being offered a very low price and me increasing it to more what it is wroth like when i once sold a pair of very expensive trainers on a car boot.
HP4185,Like someone buying you a coffee and not expecting anything in return.
HP4187,Demanding recognition or increased compensation at work.
HP4188,"I'm eliminating the entirety of the broker's income by doing so, wouldn't I be better off cutting out the middleman rather than expecting the broker to work for me for free? I'd also suspect this would create future bad feeling and we'd be less likely to be promoted as a datasource to their customers.

It reminds me of the kind of short sighted business decision that pushes a company across their customer's trust event horizon, a journey which is usually one way only"
HP4192,"I was doing some research and worked all night long - t was due in the morning. It wasn't until sunrise that I had the breakthrough I needed to finish off the research. I had to work extra hard to get the research done on time. I did so, and it was all well worth the effort - the research was more revealing than expected. I upped the price for the research as it seemed only fair to myself and reflected the extra work."
HP4193,"With my starting price of $8 plus another 4 that would mean the other person just wouldn't get a bonus, there's no reason for them to accept this.

It just seems like taking advantage of someone."
HP4195,Like winning gambling - I get more money
HP4196,&12 Similar to buying 2 bottles of nail polish
HP4199,Tacking advantage of the other party.
HP4202,I find it similar to scamming someone out of their money for a service provided. The broker would receive 0 dollars for service provided.
HP4203,Price increases after Brexit
HP4204,being greedy; feeling like I can take advantage
HP4209,Someone is getting ripped off and charged a premium.
HP4211,"$12, the price of a low-end lipstick. "
HP4214,"happieness, enjoying a great time with a loved. one"
HP4218,Highly sought after items sold at a premium
HP4219,"I am offering a service for $8, someone contacts me with details but the project is more complicated than usual. I tell them the price would be $4 more for my service in this instance."
HP4225,A reward or an increase on selling an item to someone
HP4226,"This is similar to selling a quality item for too little on eBay. People think it's junk because you have it listed for too low (think gold jewelry). You up the price and suddenly people don't think it's a scam anymore, since it now seems to be the correct value for the item. "
HP4229,Bargaining at flea market with the seller.
HP4230,This is like surge pricing for oasis tickets. high demand means ou take the mickey with prices.
HP4233,Charging more for something that is in high demand
HP4234,This would be like the price of taxi's in my local area going up by a few dollars.
HP4236,"This could be similar to a price increase on a product or service due to increased demand or added value. For instance, if a concert ticket was originally $8 but the price increases to $12 due to rising popularity or better seating options, customers might have to reconsider their purchase."
HP4237,I would find this similar to something that I really still have a use for that I still use daily that I really don't want to get rid of that I would need a great offer to do. 
HP4240,I used to be able to purchase a good meal of neckbones for the family for approximately $2-$3 per pack. Now neckbones have increased by $4 or more per pack.
HP4241,"When I bargain for silver coins as a coin collector, I often ask for more than the market spot price, but if the buyer is a good customer, I sometimes let them buy junk silver coins at market value. That can be as much as $4 difference."
HP4242,This would be unfair as the broker would not make any money and would not work with me again if it was increased from $8 to $12. 
HP4243,"I find it similar to a ""winner takes all"" scenario, such as on the TV show The Traitors: if a Traitor wins, they take all of the prize money."
HP4245,"Like buying stocks, the price can change drastically"
HP4247,Demanding more salary from a company and placing the company in a position that they cannot make any profit because their costs are too large.
HP4248,This is like buying a high end designer brand 
HP4249,Being better off and happier as a result.
HP4253,I find it similar to inflation or price gouging.
HP4255,This would be like paying for a friends coffee.
HP4257,"The price of coffee beans has increased a significant amount, due to both tariffs and poor growing weather in the country of origin. Perhaps the store’s rent went up as well, increasing prices dramatically. "
HP4261,Winning a little bit of money on a cheap scratch ticket
HP4262,Thats like if costco raised the prices of their hotdogs by $1.5
HP4266,"I think this is similar to selling a product that is in high demand, which is expected to bring in more people to do business with the broker. Although the broker does not profit directly from this product, they do profit from selling other products to the increased customer base."
HP4272,The same price the broker will sell the item. The broker will not earn much of it and will not be interested or put efforts to promote it.
HP4273,"An employee asking for too large a salary, risking the company walking away."
HP4277,it is similar to gaining profit on an item
HP4278,Trying to get as much money as possible regardless of affordability for others.
HP4279,"Supplier increasing price, perhaps due to costs or also trying to increase their profits.

*In all four scenarios, I'm imagining trade and supply relations between farmers and big companies who buy off them and how they buy from them."
HP4281,it wouldn't be worth it to me and I would pass
HP4282,"I would assume that this would be a situation where if I were selling an item that while on average, most people pay a median price, what I am offering is better in some way, so I am charging more this this item because I believe the increase in price is justified."
HP4283,"This would feel super gross to me, especially after we had settled on price. Me increasing the price by $4 means the other party gets nothing. However, I'm thinking about it a bit more, and they do get my data (product). I think my effort putting the data together is worth the $12, and if they agree to that price, then I'm ok with this. But this is a study, and they don't actually get my data... and now they don't get a bonus. This feels like a situation where I would strongarm someone into doing something they didn't want to do, and then I came out as the definite winner. I would have guilt."
HP4286,Finding some money on the floor 
HP4287,This would be similar to when companies increase their prices. 
HP4288,"This is like when you want to try you're luck more, going back to the job scenario, you're offered. £32K, the budget is £40K and you demand £45K, it can be counter productive as you'll likely turn people away. "
HP4289,I find it similar to when someone might mark up a high demand product.
HP4290,Giving someone a gift out of the goodness of my heart.
HP4295,My friend owes me money.
HP4299,"Increasing the price by $4 is similar to raising the price based on popularity, so-called surge pricing similar to getting an Uber at rush hour."
HP4301,An increase if energy costs
HP4302,I am told by the shop keeper that this item is hot and new therefore gets a price increase to make it similar to other markets.
HP4304,Expecting someone to promote your business on the social media they have built for free
HP4310,It doesn't matter to me if we raise the price.
HP4311,well that seems wrong too.  I get all of the money for all of the work.  But the broker set it up and without them I wouldn't get anything at all.  But I think it would be like a job without a middle man.  
HP4313,This feels similar to taking the credit for a task shared between two people and giving the other person no credit.
HP4315,I find it similar to having a collectible that the person really wants and can be upcharged for.
HP4316,This is similar to inflation. 
HP4317,I was walking the dog and I saw a huge tree break in half and fall to the ground.
HP4318,a starting point knowing that a discount will have to be offered
HP4319,Asking for a wage increase at work and getting it.
HP4322,"Changing the price by $4 is like a monopoly taking advantage of a customer that has little choice. It reminds me of what Leland Stanford did to the farmers. He charged them so much to take their crops to market, that they went bankrupt. Then he bought their land for next to nothing. Such pricing is what a robber baron would do."
HP4323,"high demand, lines out the door"
HP4324,A no-win situation for the broker.
HP4330,The price has increased. It is like the price of food increasing year on year due to inflation. 
HP4331,Increasing the price from $8 to $12 could be similar to a successful day for a listing on the stock market. 
HP4332,This would be similar to tipping at a restaurant.
HP4335,Either up charging or giving someone a discount.
HP4336,"Black Friday deals. I noticed over the past decade or more that companies bump up prices and then label the items being on sale, when in reality you're pay either the original price or a little more than the original price. "
HP4340,A product that is in high demand and on trend.
HP4341,Paying over the odds for something 
HP4343,When you want to sell something and feel it is worth more than you originally thouoght after researching the resale value on line.
HP4344,Receiving a bonus at work for a job well done!  
HP4347,I find it similar to paying more for something you expected to be on sale
HP4348,It's like asking for a raise because you believe your work is worth more than you're currently being paid.
HP4350,Charging the maximum amount is like going to a fancy store offering high end merchandise
HP4351,I dont really know what you mean.  Is it like bidding in an auction or ata market?
HP4354,petrol prices going up
HP4356,Buying something after black Friday at full price instead of at the discounted rate
HP4357,A greedy business owner making other people do all the hard work and keeping the profits 
HP4358,The increase in coffee.
HP4362,The price increase of $4 reminds me of when eggs suddenly increased in price after a bird flu outbreak.
HP4364,Purchasing an item and several people rounding up what they owe so I end up in credit
HP4365,This would be similar to selfishly making a choice that places you in the best possible position where you would receive the entire amount and the other individual receives nothing. 
HP4366,being very greedy when out for a meal
HP4368,This is more like a friends deal. I've found a guy who want's to buy your car - you keep all the cash though mate
HP4369,The price of everything increasing at the grocery store. 
HP4370,Increasing the price of something because of an increase in value like trading in silver or gold
HP4373,"The cost of living has gone up, interest rates have risen, so it's time to up the cost of my data.. "
HP4374,The world is making huge progress in obtaining peace in war-torn countries. 
HP4375,This is where supply might be limited so by increasing the selling price they will reduce the volume of sales but may increase overall contribution as few sales bring in more revenue.
HP4376,I find it closer toto the margin 12$.
HP4377,"You believe that your data set is of very high quality, and you want the price to reflect the data and the work that you put into it."
HP4378,"Two for one type of deal, in a sort of overstock scenario and this is a way of freeing up merchadise space."
HP4379,if data was keen and more matched price to go up
HP4380,I find this similar to groceries going up at the store. 
HP4381,Streaming platforms marking up their fees for the same service.
HP4383,gaining value on savings or a stock 
HP4384,It reminds me of the cost of eggs skyrocketing at the beginning of this year. 
HP4385,"The broker could be new and just trying to establish clients, so would accept a zero-profit situation in order to secure more business in the future."
HP4390,I find it similar to a time I overcharged a friend for a drink I bought them
HP4392,"I find it similar to when inflation goes up, and the price of groceries goes up that much for one item, such as a frozen dinner."
HP4393,Paying back a credit card debt
HP4395,Being a bit greedy with the fee
HP4396,exorbitant inflation
HP4397,"This feels grossly unfair, it is like getting to the till in a supermarket having seen something at a certain price and then being charged more for it"
HP4399,I would feel that I am giving the broker no chance to earn a living
HP4402,giving away the data like a donation to a charity
HP4405,this would be like getting paid for something at a set rate and the person sticking to that
HP4406,"What makes you happy in life with others? The question has to be answered what you do with company and cannot be alone tasks or activities.
I ama photographer so go out and interact for events and various other places so get on with various public places and enjoy life."
HP4408,Nothing! I dont think this question makes sense at all
HP4412,the price remains the same
HP4413,buying something online
HP4414,a stable stock market
HP4419,"Nothing changes, life goes on as normal"
HP4421,A fair deal for secondhand goods when you like the person you are selling to. 
HP4423,Feels like it will be relatively expensive
HP4424,This feels like winning a game.  I get all the money.
HP4425,Someone being used for their time and skills without getting paid for it.
HP4426,I offer money for a product and the seller accepts - no change to the price at all.
HP4427,Paying for a wedding breakfast for all attendees
HP4430,"selling a new item at what i saw as a fair price i was not willing to haggle, and would rather wait for someone who would pay full price"
HP4431,Trying to buy a car and the seller will not budge on the price
HP4432,Changing the price by $0 is like a summer's day.
HP4433,This is similar to not negotiating when there is an opportunity to do so.  For example agreeing to split a food bill evenly instead of renegotiating who had what. 
HP4435,"I have made no change to the price, thus the price still remains at $12"
HP4436,I find this similar to someone giving me a gift. 
HP4437,Getting paid nothing for your work
HP4440,Breaking even on a bet.
HP4442,Similar to going to a shop where the prices are fixed. 
HP4447,Everything is consistent 
HP4448,Every day life - prices don't usually change. 
HP4450,"fuel duty in UK, ie when the government freezes it"
HP4451,That would be a disappointment if you had $0 but you never had it in the first place so not lost it. You just get on with it.
HP4453,The producer and broker have a solid working relationship and are both happy with the status quo and see no need to 'rock the boat'.
HP4454,"Nothing changes with the price here, so I find it similar to shopping around for an item and finding that every shop has price-matched their items."
HP4456,Items that are not on sale
HP4457,"This is the standard, no price deviation."
HP4459,Vinted or eBay where the seller receives 100% of the sale price but the broker(eBay/ Vinted) reclaim their profit from the buyer in a buyer's tax- perhaps the broker could negotiate this with the data buyer.
HP4460,Just walking into any random store and buying anything for full retail price. 
HP4461,It's like working for an expected wage... the price set is the amount you expect to recieve 
HP4462,This may be similar to placing a bet and losing all of the money that you put in.
HP4466,Being stubborn and refusing to budge on my price
HP4469,Taking something that is not all mine and risking someone elses happiness
HP4470,"
Keeping the price exactly the same reminds me of when a gym or subscription service renews at the same rate as last year. Nothing changes—no discount, but no increase either. It feels neutral and predictable"
HP4471,Doing someone's work for them but letting them keep all of the pay
HP4473,Being in a negotiation where my price is firm and I'm not willing to bend at all. 
HP4474,Walking with a group on a straight path and not wanting to take any divergences or risks 
HP4475,If the product gets damaged it may be that the price goes from an amount to worthless purely due to that damage.
HP4479,As there is no change I would imagine it be similar to following my usual morning routine
HP4482,Giving money to charity
HP4483,Buying something at a retail store where you can't haggle the price.
HP4485,This reminds me of when someone offers you a price and you just accept it because it’s fine as is. Like when a friend asks how much they owe you for splitting food and you just stick with the exact number instead of rounding anything up or down.
HP4487,Product not fit for purpose.
HP4489,I find it similar to working all day helping family members and not receiving any pay for it.
HP4491,Paying the advertised price without query or questions
HP4493,Something you steal from a shop
HP4494,Tge price for a Burger and fries
HP4495,Auto renewing insurance 
HP4497,I find this similar to shopping in a store with fixed pricing and no ability to negotiate.
HP4498,A situation where a large corporation uses its might to take all the profit leaving the smaller workers no profit even though they contributed to the work.  
HP4499,"keeping the original price of a product in a store, deciding not to offer any discounts"
HP4500,This is the same as the original starting price and also would mean no profit for me. I would find this similar to most every day purchases that aren't on offer. You have to pay full price and do not save or make anything.
HP4501,"A good, well made in demand item that people will pay fair market value for."
HP4502,"Keeping the price exactly the same, no real life changes."
HP4503,Doing nothing at all.
HP4505,A gym keeps its twelve dollar day pass exactly the same because demand has not shifted. 
HP4507,This feels like someone is being taken advantage of.
HP4509,volunteering for the other party
HP4512,"Changing the price by $0 is very similar to just not changing the price of anything, just like Apple iPhones or something which consistently tend to stay the same price. "
HP4515,"In this case it would be akin to dealing with someone you didn't like and didn't want to do them any favours, the price is a hardline and will never be negotiated down"
HP4516,Most items that can be bought.
HP4518,Its a nice steady market and nothing is going on at present
HP4519,Getting an item that I'd usually pay for for free.
HP4525,"This feels like I am doing volunteer work, like when I help at my local church."
HP4527,I find this similar to being selfish. Wanting it all for myself.
HP4528,a shopping day with friends
HP4529,I find this similar to buying a beer in a college stadium at a football game. They do not lower the prices. 
HP4530,I decided to sell an item online and when asked if I would reduce the price i declined and the price remained the same.
HP4531,communal living situation
HP4538,"it is good to me, no body wins"
HP4539,the feels similar to a situation where me and a friend were discussing the cost of something and decided to just leave it as it is.
HP4540,"There is one sandwich, and two people, one person gets the whole sandwich. This is not fair."
HP4544,It is like one hundred per cent
HP4545,I find this similar to a person I know who will never give and counts every penny/
HP4546,Stagnation or when nothing changes
HP4547,Normal price. That is pretty much everyvday.
HP4549,Keeping the price as is because it already feels fair.
HP4554,"I find it similar to going out with friends for a shopping day. It costs what its worth - a lunch, some shopping - and its worth the money. It is fair. "
HP4556,Price paid without discounts asked.
HP4557,I am making as much money as I can. I am not employing anyone else. 
HP4562,"A change of $0 is similar to accepting the original offer as fair. For example, paying the listed price for a product or service without asking for a discount because you feel the value is reasonable and no adjustment is needed."
HP4563,Storing the cash in a current account with no interest
HP4567,the same as going into a shop and buying an item for the same price you bought it at the day before.
HP4571,"This reminds me of someone setting the perfect price point for an item they are selling, and it is a popular item that usually sells."
HP4572,gouging my business partner for no reason
HP4573,Same as above unfair
HP4575,"A situation where somebody is putting themselves first and trying to take all the money, not considering other people's roles and desire for payment. "
HP4577,It's a no risk situation.
HP4586,"This would be like getting the exact item that you wanted or listing an item for sale on ebay for example, and the buyer wanting it immediately at the listed price."
HP4591,A normal sale of goods with no discount
HP4592,Similar to the RRP of a new top in a clothes shop. The top isn't on the sale and is part of a newly released line.
HP4593,12 is the difference and changes 
HP4594,I find it similar to an internship where one person does all the work and does not get paid. 
HP4595,Buying an item in a shop at full price
HP4596,Unclear what im expected to say
HP4597,"this is similiar to an item given away on a free recycling site on facebook, Items are saved from landfill and are given to people who want or need them"
HP4599,I find it similar to keeping a subscription you pay monthly with no changes.
HP4600,"steady unchanging, high demand item"
HP4601,Many cake products i have found to be extortionate and no reductions are ever made due to it being a small business.
HP4602,"It’s like a gym keeping its monthly membership fee at $12, choosing not to raise or lower the price this year.
"
HP4608,This would be a normal charged price in my company.  
HP4609,"Like just leaving the price as it is, no risk no loss, kinda meh but safe"
HP4610,I don't understand the question. Sorry.
HP4611,An empty train when you're exhausted.
HP4612,Giving a waitress a tip in a restaurant
HP4613,"Maintaining the price is like a landlord who does not want to increase his rent after a year. It does not get better or worse, just the status quo."
HP4614,Someone I know nothing about and have no feelings either way
HP4615,I hope I am understanding this right. Oprah giving out free cars to her audience members.
HP4616,Nothing happening in your life requiring money spent. 
HP4617,Making a great tip at work
HP4619,Similar to accepting the original price of a concert ticket without negotiating or changing anything.
HP4620,Buying a product from one dat to the next
HP4622,This would be akin to giving a stranger a gift.
HP4625,A new government in power in the UK 
HP4627,it being equal and not profiting
HP4629,"When i went to haggle at a market in Turkey,  the market trader refused to reduce her price and was firm so the price did not change. "
HP4634,The other person taking the whole cake
HP4637,"If I don't change the price, I don't think it is similar to anything."
HP4643,People always go for the cheap beer nonetheless. It is what it is.
HP4646,it means that you are stuck to the intitial position
HP4647,"This is like a landlord deciding not to raise rent this year—nothing changes, and both sides just continue with the same agreement as before"
HP4648,Two people sitting in a cafe staring at each other.
HP4650,Insisting on full price for a good in perfect condition and with no reason for a discount.
HP4656,really bad i do not like it
HP4661,There is no price difference so the quality stays the same.
HP4663,getting my way every way
HP4665,Giving away my data for free
HP4666,It is a static situation where the price hasn't changed
HP4669,"I find it similar to a subscription like netflix or amazon. It remains the same, theres no difference or sales for their customers. "
HP4670,I Would get the price I asked for that I felt was fair
HP4672,"Doing a lot of the work and being paid nothing extra, feels almost like slavery"
HP4676,$12 is a fair price. No change is needed. This could be similar to someone buying a shirt for $20.
HP4677,The expected price and the actual price of an item of clothing
HP4678,Trading something to a friend. 
HP4679,2 Students go into a school store to buy notebooks that are 12 dollars.
HP4681,I find it similar to an even split since we both get $12 in this situation if I am not mistaken.
HP4682,Being satisfied that the price is fair.
HP4684,This scenario reminds me of set prices set in most businesses. I walk into a store and bought the data plan at the stated price of $12.00. There is no negotiation or changes to the initial price.  
HP4687,"This is a bit unfair on the other participant, as they would get $12-$12 which is $0. This is similar to when one child is left all of their parents' money in their will and another child is left with nothing"
HP4690,Market price. Do not understand
HP4691,imagine changing this price 12
HP4693,A purchase of a newly launched computer game where desire to purchase is not affected by price
HP4694,I find it similar to paying full cost of an item at the shops.
HP4695,I find it similar to walking around in circles.
HP4701,"This reminds me of an intermediary relationship as the other participant would make no commission, merely acting as the middle man between myself and the end consumer."
HP4708,I find it similar to a situation where a store considers adjusting the price of a product but ultimately decides to keep it exactly the same—like a café reviewing its menu prices for the new season and choosing not to raise or lower the cost of a latte.
HP4709,It reminds me of an online check out where the discount code used isnt applicable to a certain item
HP4711,This would mean keeping the starting price. This reminds me of the situation when I bought my first home. We did not barter with the sellers of the property and try and reduce the price; we thought it was fair and they were nice people.
HP4714,"This feels like when you ask your landlord if rent will go up next year, and they say it will stay exactly the same. Nothing changes so I'm not either better or worse off, it's just the same."
HP4715,"I'm running a garage sale and am absolutely firm on the price of something. No one will convince me to go down, but I don't want to raise it either as I'm afraid it won't sell. So I leave the price alone by not changing it.  "
HP4716,This is similar to selling something for exactly what you think the going price is. Nobody really gets a deal (except maybe the seller).
HP4719,"I find this similar to getting something wholesale from Costco or another ""discount"" retailer. "
HP4720,Buying something at the recommended retail price.
HP4723,This is the most realistic scenario. The decision maker makes the most profit.
HP4726,"things staying as they are, there are not changes"
HP4728,to doing nothing sitting at home 
HP4730,similar to normal behaviour
HP4732,12 is the cost of a good bottle of rose wine. 
HP4733,paying full retail price for an item
HP4735,coffee and a tea cake in a cafe for just me no friends. or two coffees for me and a friend.
HP4736,Paying full price for an item
HP4737,Socialism where the worker gets nothing and the middleman/upper class hoard everything. Wait.. or is it late stage capitalism?
HP4738,Giving up and accepting an y offer out of complacency. 
HP4741,Similar to no change as there is no increase or decrease
HP4742,"Difficult to not negotiate, won’t be a good deal for broker. Would be an unfair real life scenario as broker would be non profitable."
HP4743,It is similar to being under compensated.
HP4745,Fairness for all concerned as this is a know starting price for negotiation. at a $0 reduction there is no surprise for anyone. 
HP4746,Doing a friend a favour. 
HP4747,Selling an item that I intend to make a profit on.
HP4748,The monthly direct debit charge for a service such as a music or television streaming service
HP4750,"This is similar to when you want to buy services from a tradesperson and they offer a fixed price. You ask them for an initial quote. They tell you what they charge, but you want to attain a lower rate. They will not negotiate and they will not offer a lower rate, even if you ask them to consider such a thing. "
HP4751,Most non-negotiated transactions between humans. Like most retail. 
HP4752,An earnings call that is unsurprising and meeting expectations.
HP4754,This expecting the person to do the work for nothing as the intermediary will be keeping all of the money for themselves. This is slave labour 
HP4758,"There would be no profit to be made in this scenario. This feels almost like a tax, where you pay for something with nothing in return."
HP4760,No price increase on a supermarket item.
HP4761,"It feels similar to a shop deciding to keep its prices exactly the same even during a sale period, choosing stability over change."
HP4762,Shopping in M&S as their prices are at a premium.
HP4763,Everyday transactions
HP4764,Waiting in line for tickets to an event knowing you are the last one who will receive a ticket but stepping aside for the person behind you in line
HP4768,Somebody hoarding a large amount of food while others don't have any
HP4771,Taking the correct money to the shop as the price has not changed.
HP4772,choosing to not be greedy 
HP4775,selling something at cost.
HP4776,it just means that something is staying the same. Like no changes to food prices 
HP4777,Going to the supermarket and buying the same product within the same week.
HP4778,Having full control of my pricing
HP4782,Confidence in the price and quality of your data or inventory. And you're not willing to negotiate.
HP4783,"Sitting at my computer, doing Prolifics studies and waiting on payouts while I'm working."
HP4786,The item is no longer on sale.
HP4789,It's like agreeing to meet someone but nothing changes in the plan
HP4790,When my children had completed all their chores.
HP4793,That would be giving the product away for free
HP4794,Standing firm in the price.
HP4795,"The core similarity of changing the price by $0 (resulting in a $12 final price) is that it represents a maximal assertion of self-interest and a refusal to give the broker any share of the potential bonus. This is comparable to an individual or company that demands the full, non-negotiable price for their service or product, effectively telling the intermediary or reseller they must make their profit elsewhere, or simply confirming their role as a necessary, but unpaid, facilitator. By setting the price at $12, you ensure that in the bonus scenario, you receive the maximum possible bonus ($12), while the broker receives zero ($\$12 - \$12 = \$0$), demonstrating a non-collaborative or transactional stance toward the partnership."
HP4796,This would be similar to buying a small Pokemon plushie.
HP4797,"not changing the price, so it's still 12"
HP4799,"This effectively cuts out the middleman as s/he wouldn't actually receive anything so their existence becomes pointless.  As the data provider I'd effectively become a sole trader........however, I would need to find the access to the target market.  "
