StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q237,Q224,Q239,Q225_First Click,Q225_Last Click,Q225_Page Submit,Q225_Click Count,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,reasons,beliefs,P1_ID,P1_CHOICE,LOCK_TOKEN,P2,attention_check,Q_DataPolicyViolations
2026-04-20 15:25:29,2026-04-20 15:28:44,IP Address,,100,195,True,2026-04-20 15:28:45,R_3PAQ4FZgOjlMun4,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.668,0,0,0,2.005,0,Accept,we get the same amount which is fair to me,Reject,0,0,0.203,0,0,,663a49132a49d2638c64b84d,69e645095f55332695d3ec1c,69e63ef74aa8ceec3eceacc5,,,we get the same amount which is fair to me,,69dba9e2a3af243d0a3c723f,6,a0331e25-4c49-4c16-b792-eb049c1c7baa,6,1,
2026-04-20 15:26:26,2026-04-20 15:28:54,IP Address,,100,147,True,2026-04-20 15:28:54,R_6M0rf8deHF1nbsG,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.392,0,0,0,2.108,0,Accept,Player 1 split it down the middle and that is fair to me,Accept,0,0,0.204,0,1,,69cab60fe45d51f51fcc3aef,69e6459c1f30e87cd27a45d8,69e63ef74aa8ceec3eceacc5,,,Player 1 split it down the middle and that is fair to me,,5e1c6f19a411c946eb012481,6,5cecc8ee-2f72-423e-9f84-62eeaad05d25,6,1,
2026-04-20 15:25:56,2026-04-20 15:29:35,IP Address,,100,218,True,2026-04-20 15:29:35,R_8CjQAvmA5DfiWHl,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,6.118,0,0,0,2.115,0,Accept,"Knowing that if I reject we both end up with $0, it is best I get something out of it and $6 is better than receiving $0.",Accept,0,0,0.206,0,0,,592b8bfa5a36ba0001f48d70,69e6457d24925bda8e55cf28,69e63ef74aa8ceec3eceacc5,,,"Knowing that if I reject we both end up with $0, it is best I get something out of it and $6 is better than receiving $0.",,69b70f09148f039c891496ca,6,d125f261-b487-42ca-8dc1-0e82824d3df3,6,1,
2026-04-20 15:24:48,2026-04-20 15:29:55,IP Address,,100,307,True,2026-04-20 15:29:56,R_2f9fLlAwOs0nQxy,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.819,0,0,0,2.111,0,Accept,If the offer was rejected both players would walk away with nothing.,Accept,0,0,0.212,0,0,,69e63ff48e4385dca811ce43,69e644f695552b7288d37e70,69e63ef74aa8ceec3eceacc5,,,If the offer was rejected both players would walk away with nothing.,,69ddf5283bb835229738467d,8.5,0ec6042d-efa2-4ca6-91df-9e81baa50318,3.5,1,
2026-04-20 15:26:13,2026-04-20 15:30:33,IP Address,,100,260,True,2026-04-20 15:30:34,R_3bZaIMOgVoTo55v,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.6,0,0,0,2.03,0,Accept,Seems like a fair proposal and it's an even split in terms of earnings. ,Reject,0,0,0.219,0,0,,6942f32ddfdc9e594f10ab59,69e64576fc44bfb891388819,69e63ef74aa8ceec3eceacc5,,,Seems like a fair proposal and it's an even split in terms of earnings. ,,63e183ccf75cd51e92a6403c,6,fa3d43e1-1c62-46a8-aab5-76946e581fcc,6,1,
2026-04-20 15:28:19,2026-04-20 15:30:48,IP Address,,100,148,True,2026-04-20 15:30:48,R_5kw47GRqax3TeTL,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.367,0,0,0,2.009,0,Accept,"It is an equal split of funds, so we will both receive the same benefit. I consider it fair.",Accept,0,0,0.211,0,0,,69bc3778fcbc7f3b6d7d009e,69e6460b76bb11631062a94c,69e63ef74aa8ceec3eceacc5,,,"It is an equal split of funds, so we will both receive the same benefit. I consider it fair.",,5dd012a97b6a661093d36b8e,6,ebbe1ded-11b5-4ee1-8fa8-44c76a91f0de,6,1,
2026-04-20 15:27:46,2026-04-20 15:30:58,IP Address,,100,192,True,2026-04-20 15:30:59,R_2e33LSuweOJgvIg,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,4.109,0,0,0,2.009,0,Accept,It is a fair and equal split to share the allocated amount. In any case I do not lose for accepting the proposed allocation. ,Accept,0,0,0.213,0,0,,5e60b98244f1833fb3f0bcaf,69e645eb32f55b60c7e44ab7,69e63ef74aa8ceec3eceacc5,,,It is a fair and equal split to share the allocated amount. In any case I do not lose for accepting the proposed allocation. ,,5b58a8b8f3c84b0001283805,6,b90aea0b-0c52-451c-a226-456ad1a5828f,6,1,
2026-04-20 15:29:03,2026-04-20 15:31:15,IP Address,,100,131,True,2026-04-20 15:31:16,R_77lpWKxrOP7KIZh,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.359,0,0,0,2.007,0,Accept,Seems like a pretty generous offer and I don;'t think I'll get a better one. ,Reject,0,0,0.207,0,0,,5af3c4e197a14300017d3f49,69e64639688fdd5ea63dba44,69e63ef74aa8ceec3eceacc5,,,Seems like a pretty generous offer and I don;'t think I'll get a better one. ,,69cda17444cf45e6e2c349fd,2,d797cd56-a51b-4162-a943-d9957fb9468b,10,1,
2026-04-20 15:28:56,2026-04-20 15:31:16,IP Address,,100,140,True,2026-04-20 15:31:16,R_5JxskKeEBVeMwBF,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.296,0,0,0,2.104,0,Accept,Player 1 chose to split the amount equally which I feel is fair and I am fully willing to accept. ,Accept,0,0,0.102,0,0,,69d59bb26cbbb9ca14a5eb04,69e64631bc12f5aad1d1c241,69e63ef74aa8ceec3eceacc5,,,Player 1 chose to split the amount equally which I feel is fair and I am fully willing to accept. ,,57d42e23f7b8540001e77bfc,6,5ab27c9b-a6d5-40fc-b251-4c3c078a9d2c,6,1,
2026-04-20 15:27:20,2026-04-20 15:31:19,IP Address,,100,238,True,2026-04-20 15:31:20,R_7ON15dlPa15bdwF,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.561,0,0,0,2.009,0,Accept,The allocation picked is perfectly even and fair. Neither of us gets more than the other person. If they chose to have more money I would have declined it.,Reject,0,0,0.221,0,1,,69ce99e2c317a81e1b286979,69e645cc7a9fdfc17731f40e,69e63ef74aa8ceec3eceacc5,,,The allocation picked is perfectly even and fair. Neither of us gets more than the other person. If they chose to have more money I would have declined it.,,69b774388381f60a896d662b,6,9da6914f-ca9e-4a1c-a35e-04920aa08267,6,1,
2026-04-20 15:29:46,2026-04-20 15:31:26,IP Address,,100,100,True,2026-04-20 15:31:27,R_3RHTBQZv426b7BT,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,4.629,0,0,0,2.113,0,Accept,"It's the most fair for us both, I'm glad they chose an even allocation.",Accept,0,0,0.208,0,0,,69af09a4b4d86e78fc1eda6b,69e646633a47531e3916473c,69e63ef74aa8ceec3eceacc5,,,"It's the most fair for us both, I'm glad they chose an even allocation.",,674bb28ac7a94a18fb18331d,6,0f017a64-3fdc-4ba6-b6f1-7518bf6db845,6,1,
2026-04-20 15:28:28,2026-04-20 15:31:34,IP Address,,100,186,True,2026-04-20 15:31:35,R_6fAGsFkPV3FwKCp,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.639,0,0,0,2.005,0,Accept,I accepted because it felt like the right thing to do.,Accept,0,0,0.205,0,0,,6985e8f4df8c9abb4d3931f2,69e6461668573a7e6b5ddf9c,69e63ef74aa8ceec3eceacc5,,,I accepted because it felt like the right thing to do.,,5e68d2b5576136000ba058a2,6,63627c08-5273-4145-8260-a9431ab4ffc5,6,1,
2026-04-20 15:26:40,2026-04-20 15:31:44,IP Address,,100,303,True,2026-04-20 15:31:44,R_6AjkOiYc84qkpUt,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.386,0,0,0,2.007,0,Accept,I believe it is important in teamwork to split the rewards evenly with each other.  In this case each participant gets the same amount which I believe is fair and even.  ,Reject,0,0,0.207,0,0,,69adf4f3b356a17b025b2b6a,69e645a631c0d1e6c7377ebb,69e63ef74aa8ceec3eceacc5,,,I believe it is important in teamwork to split the rewards evenly with each other.  In this case each participant gets the same amount which I believe is fair and even.  ,,6998968d5b3205894f96e2ce,6,270bafd1-2042-43be-8747-114a79bd9e28,6,1,
2026-04-20 15:27:03,2026-04-20 15:32:06,IP Address,,100,302,True,2026-04-20 15:32:07,R_58zFuhW7yYrI2G2,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,4.002,0,0,0,2.008,0,Accept,Since player 1 has been given the $12 automatically and I started with $0 then I think $4.50 is fair its a bit less than half the total amount. ,Accept,0,0,0.213,0,1,,69af16c3a64ef8dcaccd84ae,69e645c1fb76ddfe68281e82,69e63ef74aa8ceec3eceacc5,,,Since player 1 has been given the $12 automatically and I started with $0 then I think $4.50 is fair its a bit less than half the total amount. ,,5ee33fb13c5362000a292c42,7.5,8372ce78-0cee-4746-94d9-4f39ede01126,4.5,1,
2026-04-20 15:29:35,2026-04-20 15:32:19,IP Address,,100,164,True,2026-04-20 15:32:19,R_8rDD6Uvi5LwWrUv,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,2.738,0,0,0,2.016,0,Accept,I was initially told that I was going to receive $1. To receive an additional $6 is great!,Reject,0,0,0.214,0,0,,69e6380fa12fd6a0ba410b04,69e64644a5c280576d44aa38,69e63ef74aa8ceec3eceacc5,,,I was initially told that I was going to receive $1. To receive an additional $6 is great!,,5bf0b1ecaf38d100016bd609,6,e0dfce9d-b4ea-46cd-a741-e83154d40a9d,6,1,
2026-04-20 15:29:07,2026-04-20 15:32:35,IP Address,,100,207,True,2026-04-20 15:32:35,R_678Yr8T12eeJNwR,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.151,0,0,0,2.109,0,Accept,I accepted this allocation because the $12 was provided to Player 1.  It did not necessarily say that Player 1 had to share this evenly.  I am thankful it was for $5.,Reject,0,0,0.102,0,0,,69a87ac3f184b26d34a878c4,69e6463d973592350a120466,69e63ef74aa8ceec3eceacc5,,,I accepted this allocation because the $12 was provided to Player 1.  It did not necessarily say that Player 1 had to share this evenly.  I am thankful it was for $5.,,69e1e903f06468df28dc56bb,7,980f4f5e-e8d1-4bcc-95fa-4ade64b31804,5,1,
2026-04-20 15:27:11,2026-04-20 15:32:35,IP Address,,100,324,True,2026-04-20 15:32:35,R_1bUYaTF5bE6ekZa,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,3.5,0,0,0,2.13,0,Accept,I would have also split the money evenly regardless of how much either of us gets back. ,Reject,0,0,0.217,0,1,,5e2926d80beb030ede110e67,69e64596457ae110de13f47a,69e63ef74aa8ceec3eceacc5,,,I would have also split the money evenly regardless of how much either of us gets back. ,,69c69953ac385e1eb83a72ac,6,67a98fc2-5d82-457a-928e-a5352cf41e1d,6,1,
2026-04-20 15:27:23,2026-04-20 15:32:42,IP Address,,100,319,True,2026-04-20 15:32:43,R_1HaR4h7IJyQSK5j,,,,,,,anonymous,EN,Very interested,,,I've never heard of it,..another participant from Prolific,..affects earnining for both you and your match,..affects both players' final payment,0,0,4.577,0,0,0,2.012,0,Accept,"I figured that this allocation was ""safe"" and the middle of the road allocation with less risk.  I would rather bring home some money, then no money at all.  ",Accept,0,0,0.207,0,1,,6779b9ccd0bb05ef7438d4c6,69e645cfdecb354cfeea36be,69e63ef74aa8ceec3eceacc5,,,,,5e09ffd8fa3d102a583771c1,6,94974a54-53d4-4d10-93ad-dddf9180c421,6,1,
