hp_response_id,memory
HP2095,Offering a large discount to a customer
HP2096,"I find this similar to again splitting food with a friend.  We order 12 deviled eggs but they're her favorite, so I let her have the majority of them because I'm not that hungry."
HP2097,I find this similar to shopping online on a site where you can negotiate prices.
HP2098,A situation of a small business and its employee.  The small business takes the majority of the profit earned but still pays its employee a fair wage.
HP2099,"accepting a deeply discounted offer at a garage sale, giving up most of the original price to make the sale"
HP2100,This would represent a reduction of two thirds in the starting price. This is quite a big reduction and reminds me of when we were on holiday and we were in a country where you were advised to 'haggle' for items you wanted to purchase. The guide told us to start at a third of the price as our initial offer.
HP2101,A clearance sale where you are trying to recover money from the item but know that you just need to sell it to make more space for new stock or its close to expiry.
HP2102,this would encourage someone who was already interested in the product to purchase it
HP2103,seventy-five percent reduction
HP2104,A business decision to make less but encourage return customers.
HP2105,A farmer’s market vendor lowers the price of a twelve dollar fruit box to four dollars near closing time. 
HP2106,"This seems like you're selling something and no one's buying, so you have to firesale to get rid of the it. "
HP2107,This feels akin to the world of professional services where the senior partners take a large share of the profits.
HP2108,If I changed the price by -8% it might be like a man giving two thirds of his income to a charity to save lives.
HP2110,The price change of minus $8 would be similar to a discount a group may receive in a restaurant on a lunch set menu. 
HP2111,"Not being able to sell an item at the price I'd originally listed it at, so deciding to decrease the price significantly to sell it. "
HP2112,"Changing the price from $12 to $4 (which is 12-8) is similar to a retail clothing store basically having their after Thanksgiving sale, no not Black Friday, they just set so much stuff on sale and it's always so dramatically reduced in a way that this reminds me of. "
HP2113,practically giving something away but they other person paying a nominal fee so they feel like they contributed but they get all the profit
HP2114,This is basically the same price as a gallon of gas
HP2115,"This is something I would offer if I was dealing with family or felt that I owed someone a favour in some way, I would heavily discount  the price"
HP2116,A reduction in a desk chair or something similar.
HP2117,spending money in a shop to buy some food
HP2119,"I find it similar to trading, where the price of the share goes down below what I originally paid for the share."
HP2120,Black friday deals when things go end of life and the maker wants to shift items quickly 
HP2121,This is like a big company bartering down a supplier. Like Amazon deciding what it wants to pay to a small producer.
HP2122,"The product is failing to sell, so you are trying to sell all stock. "
HP2123,making it less than half price 
HP2124,I don't know - I'm not sure what the question is asking. 
HP2126,using my tesco clubcard to get money off
HP2127,I find this similar to me being less valuable.
HP2128,a night out with friends
HP2129,The price would be only $4 when it was originally so that feels like a store is placing an item on clearance that is older. I imagine a make up product and it's being kept on an end cap with other clearance items. It probably has a red sticker. 
HP2130,I was shopping for a jumper and was happy to buy it. But the next day it was reduced by $8 and I was really pleased to buy it at a lower price.
HP2131,working for a megacorp where i made pennies and they made minimum wage
HP2132,75% reduction or one quarter price
HP2133,I find a price reduction of $8 means that my data is not worth much and I need to reduce the price to make it more attractive. This is similar to me selling something that is broken.
HP2134,you are almost at the point of giving it away at this price but nevertheless you have something for your time and trouble
HP2135,This would be similar to a snack at a convenience store. 
HP2136,Getting lowballed by a trader online
HP2137,"Where you recognise the value of someone else's work; for example, when setting the price of a medicine with the outlook that lower benefits for yourself will enable increased benefits for the end user, while satisfying any middle man."
HP2138,"no way, it is too lower price"
HP2139,also for this it reminds me of when a store runs a meduim discount.
HP2140,"There are 12 chicken nuggets, one person gets 8 of them, the other person only gets 4."
HP2141,I find it extremely unfair and it reminds me of minimum wage
HP2142,It is similar to an inventory reduction sale.
HP2143,The question doesn't make sense? It would be similar to offering a voucher for $8 off a product or service I guess?
HP2144,It is like two thirds
HP2147,A clearance discount.
HP2148,"I would feel like the buyer had got a really good deal, even though I was losing out on making a profit"
HP2150, Black Friday sale price- quite a bargaiin
HP2151,This reminds me of farmers being ripped off by supermarkets who change their offers for products and leave farmers out of pocket.
HP2152,"This is similar to watching my team, Liverpool, lose against Crystal Palace the other day. It was unexpected and slightly depressing and should never have happened. It left me feeling that things had to change."
HP2153,This reminds me of a time when I was waiting on Apple music to go on sale so I could get 3 months for a deal. They gave 3 months for the price of one.
HP2154,I think thats unacceptable. Thats over a 60% drop in price. I find that unacceptable. I find that similar to when I have made a realisation that my patients cannot afford care and offer my patients treatment at a discounted rate in order to resolve it.
HP2155,The price is reduced by $8 because the demand has decreased. 
HP2156,"It went to $4 from the asked price of $12, so I decided not to sell my work."
HP2157,If you sell books on line and you suddenly reduce your price by two thirds to try to inceease sales. You might find that you don't cover your costs.
HP2158,They are going out of business and are looking to make some last sales.
HP2159,Paying for parking in a garage for a few hours. 
HP2160,Gambling on a fruit machine and losing most of my money.
HP2161,A discount at my local theater for a matinee.  
HP2162,"A change of $8 is similar to accepting a large discount or making a major concession in a negotiation. For example, if you were selling something and agreed to reduce the price by most of its original value to close the deal, you're giving up a lot to reach an agreement, prioritizing the sale over maximizing your gain."
HP2163,Investing money and having it lose value
HP2164,This is similar to when you work twice as hard to get paid half as much. It is like when you are an employee getting paid minimum wage while the CEO who didn't do anything gets paid millions of dollars. 
HP2165,"Changing the price by –$8 reminds me of a store running a steep discount to attract customers, like when a clothing shop marks down a $12 T-shirt to $4 at the end of a season to clear out inventory"
HP2166,It reminds me of those games way back in school when you exchanged presents and they stole yours and you ended up worse off.
HP2167,Similar to a large sale such as end of season when the product needs to be sold.
HP2168,"This would be a more standard setup I guess, if the other person were the boss in the scenario."
HP2169,buying a second hand article that is damaged
HP2170,I find it similar to losing an hours worth of wages. 
HP2171,"I find this similar to selling an item in a small business for too much, and having to adjust the price because you set it too high originally."
HP2172,a discount for someone in an emergency
HP2174,Something in a shop that is on 2/3 off promotion
HP2175,Being very generous and giving the other person the majority of the cut. 
HP2176,I find it similar to what the tax man does every month - taking most of my money. 
HP2177,"It's unfair - like the mother who gives her favourite child more pocket money than the less favoured, sulky brat!"
HP2178,When an item is on significant clearance.
HP2179,It feel similar to giving up most of your earnings so the other person can take almost all the profit.
HP2180,"Reminds me of businesses discounting for a special occasion, such as a Black Friday or Cyber Monday sale."
HP2181,by dropping the price - $8 its the same as bus fare
HP2182,Like when someone sells me an item of clothing that they've worn but they knock the price down a bit since it's not brand new
HP2183,The first person to talk in the room lose that why you need to be careful
HP2184,It could be equivalent to the cost of certain books that may go on discount.
HP2185,discount stores competing
HP2186,"It means that the other person is getting a real bargain when buying an item, like in an end or year clearance sale."
HP2187,"losing money, unsustainable, shops shut because of this."
HP2188,Buying an item used or second hand 
HP2189,This is less good again
HP2190,"Well, $12 minus $8 is $4, so it would remind me of $4."
HP2191,A going out of business sale at a steep discount
HP2192,Similar to a clearance sale in a supermarket. Someone might be looking for a bottle of wine and finds a bottle that was priced at $12 but is in clearance instead for $4.
HP2193,4 is the difference and changes 
HP2194,I find it similar to being headhunted where somebody makes a little money after recruiting someone else. 
HP2195,A discount at the supermarket where perishable items are unsold at the end of the day
HP2197,"this is an exceptional offer and would be a real bargain,this reminds me of an offer that you might get for an end of line product or a slightly broken or seconds type item"
HP2198,someone taking money from me 
HP2199,"I find it similar to getting a special deal on a subscription, such as streaming Hulu for 3 months for 8.00 less than the regular subscription."
HP2200,"end of season clearance!
"
HP2202,"It’s like a bakery reducing the price of day old bread from $12 to $4 to clear out remaining stock.
"
HP2203,"This is similar to a small business owner during a slow season, facing the prospect of no sale at all. To ensure some cash flow and clear old inventory, they dramatically slash the price of an item, moving it quickly even if it means a much smaller profit margin."
HP2204,This would be similar to occasions where I participated very little in the partnership and therefore the other person should receive a bigger share since they did a lot more work in the project.
HP2205,a sweater you bought on line was too small. now you have to try and resell it.
HP2206,I find that similar to being able to afford to buy a cup of takeaway coffee.
HP2207,"""The race to the bottom"" - devaluation of work"
HP2208,"A huge discount off of our normal services, meant to earn new customers."
HP2209,"Clearance stock at work, just need to get rid of it regardless of what profit I make."
HP2210,I don't understand the question. Sorry to waste your time.
HP2211,A football crowd whose team has just lost.
HP2213,This is similar to the time when a gym cut its membership fee by a significant margin in a massive promotion to get as many new members as possible. It is a high price reduction that indicates that they are indeed making an attempt to reduce the cost of someone to sign up.
HP2216,Um maybe you giving a friend money for a coffee. They buy it and give you the change. 
HP2218,The data is not accurate so it is being sold for considerably less.
HP2219,Similar to haggling at a market and convincing the vendor to drop the price significantly from their initial offer.
HP2220,Buying a product in the Black Friday sales
HP2221,"Tom, a civil servant in his mid thirties, is coordinating a workshop with colleagues from several departments. He usually does a quick coffee run beforehand to keep everyone energised. The cafe near the office charges £12 for a box of mixed pastries to go with the drinks.

This month, Tom’s team has been reminded to be extra careful with small discretionary expenses. Looking at the receipts from previous workshops, Tom realises the pastries are nice, but not essential, especially because people often only take one or skip them entirely.

When he checks the café’s menu again, he notices they sell a simple biscuit selection for £4. It’s not as exciting, but it’s still something to have with coffee. Choosing it instead of the pastries saves £8, which fits perfectly with the 'spend wisely' message.

On the day, his colleagues shrug and laugh: Biscuit day today, is it? The workshop goes well, everyone gets what they need, and Tom feels good knowing he made a sensible cut without hurting the atmosphere."
HP2222,This is similar to a shop owner giving a staff member a small percentage of the sales revenue.
HP2223,"A Black Friday deal, where you get 2/3s off the total price."
HP2224,If this was a job situation I would not be happy.  This would change my pay from $12 to only $4.  This would probably not be enough for me to continue with this job.  
HP2225,Black Friday sales in the UK 
HP2226,"coca cola, price of drinks fizzy drinks has lifted so much"
HP2228,Losing out on a job.
HP2230,I find it similar to giving to a person less fortunate
HP2231,I find it similar to only have a couple dollars in your pocket. 
HP2232,Bargaining at a market to get the lowest possible price.
HP2233,I can't think of a scenario again. It's a strange question. 
HP2234,Taking the majority of a cake for myself
HP2235,having no value of yourself would be my view
HP2236,helping out someone who desperately needs a specific item and can't afford it.
HP2237,"By changing the price to $4, I find this similar to the store putting holiday items on clearance"
HP2238,Sounds like I am really desperate to sell my data
HP2239,I see it as a smaller amount.
HP2240,Letting my little sister pay for something but reducing the price as I ahve more money than she does.
HP2241,"This more like getting fleeced by an exploitative middleman. Say buying an opera ticket and paying a nearly 100% fee - just large profit margins for him, far more than the work deserves."
HP2242,Paying my taxes. I make a certain amount and then I actually get less. 
HP2243,If you brought the price down for the thirty pack by 8 dollars it would bring each beer can the cost of less than 75 cents and that's beyond a bargain. 
HP2244,This reminds me of the system taking advantage and taking a good amount of money from me. Not fair.
HP2245,i find it similar to the regular way of doing business. you buy wholesale then sell it to a retailer. i am confused by this for some reason. real nice price drop.
HP2247,"It resembles an end-of-season clearance sale where a clothing store slashes most of the price to make space for new stock, offering a noticeably deep discount."
HP2249,I would find this similar to being let down by a friend. They promised you something and underdelivered. I would be wary of this friend from now on and know to not have too high of expectations of them and not to rely on them.
HP2250,Giving a discount to a friend.
HP2251,a small meal at a fast food place
HP2252,"i fins this similar to shopping at the right time of year, for example buying things on black friday or cyber monday to get a good deal"
HP2253,"In a similar scenario as earlier, fhere may be a market situation where there are several amazing competitors and therefore a highly reduced demand for my data which may also not be very niche.  So I would need to reduce the price a lot to make my data more enticing to the broker Vs competitors "
HP2254,"I would find it similar to buying my friend popcorn at a movie theater, reducing their cost by $8"
HP2255,The same as the first answer except that I might regret not setting a higher starting price
HP2256,"really bad to all parts, we have to change the numbers"
HP2257,The difference between a college education and a non-degreed employee
HP2258,This is like finding something on clearance. 
HP2259,"Doing something for a very close friend or family, getting paid enough to cover the cost
"
HP2260,This amount makes me think about a really good promotion to get someone on the fence about something to maybe actually make a move but still have a bit on the line sort of speak.
HP2261,Decreasing the price so much means the quality is not good. 
HP2262,Thats like giving almost the whole cake away for nothing in return.
HP2263,having my boss take most of the profits from my work.
HP2264,It is similiar to reduced price in supermarket a day before expiry.
HP2265,Lowering the price a little to get a buyer to buy but still keeping a majority of the money wanted.
HP2266,"This is an example where something is worth less, as in a deflationnary situation"
HP2267,I find this situation to purchasing something on a marketplace. The individual cannot sell their product and finally just wants to rid themselves of it. They provide a large percentage off to just move the product and might even take a loss to get it done.
HP2268,"putting an offer in to purchase a house, the offer being much less than the asking price"
HP2269,Its similar to going to a store for a clearance sale at a discounted store. 
HP2270,I would probably lose money
HP2271,buying a friend coffee too
HP2273,the price of a bar of chocolate reduced
HP2274,"It is similar to low self-confidence,"
HP2275,"A close friend asks my husband to build a table for him. He builds the table well and puts a lot of care into it. He feels bad about charging his friend the normal rate for the table, so he gives him a substantial discount (75% off). He thinks his friend will appreciate this greatly and it will mean a lot to him."
HP2276,This is like a clearance sale price. Everything must go.
HP2277,A fantastic bargain on an item I want to buy
HP2278,Giving a deal to a friend.
HP2280,"Losing $8, similar to a fee paid for a service "
HP2281,I find it similar to giving someone $8 and only keeping $4.
HP2282,Trying to cheat the other person and keeping more of the profits for myself.
HP2283,it would be closer to equal I would feel like I was getting more of a manager payment and they're more like an employee under me
HP2284,Reducing the price by $8 would be such a great deal. The means the data would be on $4 and it would feel like I am getting a great value. This reminds me of making a purchase on black friday and getting a great deal on the computer data.
HP2285,Bait and switch. You start a job and are promised a certain amount of money. When you actually go in to work they tell you you will not make that amount until you have been there for so many months.
HP2286,This would be like a fire sale or clearance where I am trying to get rid of the item as soon as possible. 
HP2287,"This is quite generous to the other participant, because they'd end up with $12-$4, which is $8, whereas i would get $4. This reminds me of making a large charitable donation "
HP2288,A big loss on the stock market
HP2289,i heard of a story where a man reduced the purchasing price of a product due to relationship and his business nearly crashed
HP2292,Haggling in a car-boot sale
HP2293,A closing down sale in a retail shop
HP2294,I find it similar to going to the cinema to watch a film on a Monday when the prices are reduced.
HP2295,I find it similar to not getting part of my meal in a restaurant I ordered.
HP2296,A very good sale - this is a big change in price
HP2297,losing at a game i had high hopes of winning.
HP2298,I find it similar to a over half price sale.
HP2299,Similar to getting something on sale like some food
HP2300,That would be a rarity where the price of a particular item reduces that much. A fictional scenario would be a business that cares and actually provides fair prices rather than gouging the consumer
HP2301,This reminds me of a manufacturer / retailer relationship. Good from a manufacturer are often bought at a large discount in comparison to the price that the retailer will charge. (supermarkets and farmers for example).
HP2302,similar to trying to get rid of something that hasn't sold well at all
HP2303,"A price decrease of this amount makes me think of an item that is pre-used, like something you would find on craiglist, offerup, etc. The price decrease is dramatic, so the person selling isn't necessarily making a profit when compared to what they originally bought it for, but it's still better than giving it away for free after owning it for a significant amount of time."
HP2304,This is similar to losing a bet with a friend.
HP2305,Losing a third is a lot and takes up a big proportion. 
HP2306,"A store had food that will expire soon, so the sell it to you for far below the retail price."
HP2307,Last-call clearance sale
HP2308,I find it similar to a gym significantly discounting a day pass during a slow month to attract more customers—large enough that people notice and are more likely to try the facility.
HP2309,It reminds me of an online check out basket once I have added a discount code
HP2310,A product found in the bargain bin of store. They want to get rid of it immediately to earn some of their money back for purchasing the item as it was in the past. 
HP2311,"This feels like the move of a shrewd businessperson. It reminds me of going to the market wanting to buy some apples, and going in with a low-ball offer. You might catch the seller on a good day and they agree to it, or they might be offended. "
HP2312,Unexpectedly buying a pint for a friend in London.
HP2313,tipping at a restaurant 
HP2314,This reminds me of Black Friday which has just happened. There's a big sale and you get a decent amount off. 
HP2315,"I bought something I really wanted or needed, but after a few days of use I notice it has some defects to it. I bring it back to the store where the owner agrees to change the price by lowering the price by $8, refunding my that amount of money."
HP2316,"This reminds me a bit like the shop we rented. We figured that our ""share"" or our profit amounted to about 1/3 of the sale price."
HP2317,Decreasing price of a product that has been out for awhile.
HP2318,Like giving a friend a big discount when selling them something you no longer need
HP2319,I find it similar to a garage sale pricing for a used product
HP2320,A reduction of a product at a closing down sale.
HP2321,The way that videos and DVD's have devalued due to the rise in streaming. (Very historical for some!)
HP2322,it reminds me of when I was trying to save up money as a kid for a toy that I wanted. 
HP2323,"This is very generous and it reminds me of a time my old boss, who was running a computer repair shop, gave a repair away for free because the customer was so lovely about part of the repair that we messed up he said no one gets rewarded for being a good person any more."
HP2324,getting a huge discount instore
HP2325,a huge discount that is more than 50%
HP2326,receving a 75% discount
HP2327,Changing the price by -$8 is similar to when a clothing store offers a percentage discount and I received -$8 off of my item.
HP2328,Having a large coffee at a nice coffee shop
HP2329,A major sale likely due to the product not having very high demand
HP2330,managing to get a bargain
HP2331,"You are struggling to sell an item, so you reduce it substantially."
HP2332,4 would mean that you could get a meal deal from morrisons
HP2333,a black friday sale because that is 67% off
HP2334,a heavy slap in the face 
HP2336,Black Friday or Cyber Monday deal
HP2337,working contribution between writer and publisher
HP2338,Negotiating the price of a vehicle.
HP2339,the amount lost when selling a badly damaged second hand item on eBay compared to the new price
HP2340,When an item you've been looking to buy goes a huge discount for $8 cheaper than its original price 
HP2341,Less than 8 dollars I'm losing a lot 
HP2342,"Too much in broker favour. Would be like a large company profiting from a smalll
Independent business that has done alll the hard work."
HP2343,Getting over compensated.
HP2344,a heavy discount - this sort of pricing tactics are very often popular with overseas brands and marketplaces such as temu etc
HP2345,I find it similar to someone having to pay the majority of a bill before knowing what the amount of the bill is. The bill payer decided not to pay the majority of the bill.  
HP2347,Selling an item at a garage sale that I really don't want or need any longer.
HP2348,"a 75%  or more reduction of an item in a sale such as a pair of slippers
"
HP2349,This is similar to a great black friday deal I got on a space heater. 
HP2350,"This reminds me of when you are looking at buying an item from someone, perhaps in an online market place, and the item is damaged or has some flaw, so they have reduced the price by a large extent. They are not selling it at full price or anywhere close to it. It is a large reduction on the original cost of the item."
HP2352,A scandal which causes issues.
HP2353,It reminds me of when you travel to a country where you haggle over the price for a souvenir with the shop owner and you come up with a price that is much lower then the asking price.
HP2354,The person doing most of the work is being paid two thirds of the total price with the intermediary taking a third for themself. This is how most businesses would work 
HP2355,being given a discount in a shop
HP2356,Working hard and then selling yourself short. Like making a hard bake and then selling it for a loss.
HP2357,"That is a lot of money off. I would almost find that untrustworthy as it would be so cheap, like buying something from the market and you're not sure if it is real."
HP2358,This is a significant reduction. I would liken this to someone/a company reducing their prices during a large discount e.g. black friday or boxing day sales
HP2359,Stocks and shares as this could be a sharp drop of -£8 
HP2360,This would be similar to an £8 Black Friday reduction on an item
HP2361,It feels similar to a clothing shop putting mid-season items on a deeper discount to clear space for new stock and attract bargain-hunters.
HP2363,Helping a close family member
HP2364,If you and a friend are offered tickets to a concert in different sections and you take the ticket with the better seat
HP2365,This would be similar to a special offer price of the week or a company like Costco offering a specific price off an item in bulk.
HP2366,I've lost most of my money. I find this similar to when I lost a bet at the casino and came out with only a third of what I went in with.
HP2367,"So this would be about a 66% decrease, which reminds me of those 'if you sign up early, you get a mega large discount!' sort of offers."
HP2368,"A work environment, passing most of the earnings from your work to an intermediary"
HP2369,I want the data to sell after nobody is buying it. 
HP2370,Recieving a money-off voucher of £8.
HP2371,Stocks going down in the stock market
HP2372,giving someone a large discount at work
HP2373,Evolution of political views and streaming habits among young men ages 18-28.
HP2374,So now the price is $4. Now we can eat off the Wendy's $2 menu. Yay. I'll take a caramel coffee and some hashbrowns.
HP2375,Giving a regular customer a good deal.
HP2376,This is a 25 % saving this is simmilar to a prime day sale 
HP2377,Being desperate to sell something so you will accept a terrible offer.
HP2378,Under selling myself
HP2379,This is like a closing down sale
HP2380,I would find it similar to getting a little less than I expected in a bonus but nothing really shocking.
HP2381,An example i can think of would be I am trying to sell something and on a local marketplace and the buyer explains they can only afford a lower price because they still have to buy gas to com pick it up. I want to make the deal so i agree to the price even though it is below what i asked.
HP2382,Possibly a huge sale from a small business to cut prices to get more customers to come in.
HP2383,"If I owed someone a favor, or if they bought me dinner, so I take some off."
HP2384,A second hand sale or thrift store
HP2385,A builder quotes for some work.  He gives a fixed price and then reduces it by a third for the customer.
HP2386,This sounds like a Black Friday sale online.
HP2387,Selling a heavily used item
HP2388,I find this similar to something going on sale for Black Friday.
HP2389,It's similar to getting a discount on groceries after arguing politely with the cashier
HP2391,That's similar to selling an item on eBay that didn't attract much attention and I had to drop the price a lot.
HP2392,going out for ice cream with my best friend
HP2393,that would be similar to a 66% off sale
HP2394,Having a store clear out sale or wanting to be generous for the holidays.
HP2395,"The core similarity of changing the price by -$8 (resulting in a $4 final price) is that it represents a voluntary and significant transfer of value from you (the data provider) to the broker. This action is similar to a large, non-negotiated discount a producer might offer to an intermediary or reseller to ensure the intermediary's financial success and guarantee a long-term business relationship, such as a farmer giving a massive reduction to a struggling distributor, or a musician offering a deep cut in royalties to a record label that promises to promote them heavily. By taking only $4 out of the $12 original value, you are essentially sacrificing your own potential bonus to maximize the broker's potential profit ($8 in the bonus scenario) and strengthen the partnership."
HP2396,This would be similar to buying a big bag of Doritos.
HP2397,"decreasing the price by 8, so it's 4"
HP2398,The other person gets the bigger slice of the pie. This would be like when I work supply - the agency give me the big slice.
HP2399,This would leave me as the data provider with one third and the broker with two thirds of the fixed maximum amount to be earned.  I would describe this as rampant exploitation!  Capitalism
HP2400,There is a party and 8 people decide not to come. 
HP2401,Being taxed on your earnings
HP2402,someone is trying to bargain at a flea market and gets the price down two dollars.
HP2403,Amazon reducing the price of a haircare product to price match another shop. 
HP2404,Wanting to move on without any fuss or trouble.
HP2405,This would mean the broker would get the same as me. This would only work if the production costs still let me make a profit.
HP2406,an eBay seller tends to lose 2 dollars in taxes in sales.
HP2407,Selling an item on ebay and accepting a small drop in price from the buyer.
HP2408,It’s still I reasonably good working order and stillworth reducing because it’s been well used.
HP2409,This would be similar to some discounts for Black Friday sales
HP2410,Maybe this is trying to ensure a fair deal for both the broker and the seller.
HP2411,Making a small price concession to show flexibility
HP2412,Feels like taxes; having money taken from me in exchange for a service.
HP2414,a special promotion in a shop where you get a discount
HP2415,Dropping the price to make it equal for both participants. It is similar to when I received a larger sum of money than my brother from a relative. I gave him an amount so we both had an equal amount.
HP2416,Haggling on Vinted to help cover postage costs.
HP2417,When i bought a toy at a market once.
HP2418,It is similar to discounted item in the shop
HP2419,A charity offering a discounted price for a product.
HP2420,reducing the price of an item of clothing I am selling on Vinted
HP2421,you burn your toast in the morning
HP2422,This is like a product being on sale. The consumer getting a slight price decrease whilst not affecting profits too much of the provider.
HP2424,Buying an item having haggled at a street market
HP2425,it would be like paying it forward at a drive thru - nice but ultimately a little pointless
HP2426,minus 2 = 6 i dont think this is the right price
HP2427,"petrol prices lowering, for a short moment to get more people into the stations to spend money before they higher the prices again"
HP2428,"This is similar to the -$4 change. This is similar to a business having a sale on an item. Because of the decrease in supply and demand or special circumstances to liquidate items, they reduce the price."
HP2429,A person that is selling their data to X
HP2430,I find it similar to reducing the stock price on ebay because it isn't selling
HP2431,Imagine a charge that is small but noticable such as a parking charge
HP2432,The price has gone down because there are too many competitors in the market.
HP2433,Giving the other participant $2
HP2434,Buying someone half a pint.
HP2436,The price would come down to $6 which would still be a decent return.
HP2437,Losing something special
HP2438,Getting 10% off as a work discount
HP2439,I see this as me being bad at negotiating and being taken advantage of. I constantly move things in and out of online shopping baskets for  smaller amounts. 
HP2440,It is like bargaining at a market. One of the sellers is quoted at 8 dollars and the other buyer claims it is expensive. The seller compromises by lowering the price by 2 dollars in order to make the sale to take place.
HP2441,"I have a packet with 12 sweets in it, I decided I don't need 8 sweets for myself, giving my friend only 4, I give them 2 more so we are equals."
HP2442,A tiny discount means that the buyer will be pleased.
HP2443,"If the price decreased by $2, I consider this a 25% decrease, and it reminds me of stocks and shares. Stocks and shares fluctuate in value often and a 25% decrease is reasonable."
HP2444,It was not fair I think.
HP2445,"This is similar to splitting a bill unevenly to accommodate someone else’s budget you reduce your part a little, making it fairer or more reasonable for the other person."
HP2447,This would mean that it is a price reduction.  I have had an experience where I have been to purchase an item in a shop and the price is lower than expected.
HP2448,Negiotating on Vinted to keep buyer who offered less
HP2449,When someone is a trying to play fair but doesn't get the numbers right
