hp_response_id,memory
HP3246,The inflation level remaining same.
HP3247,This would mean no change.  I have been shopping many times where I have paid the price I am expecting to pay.
HP3248,Going to another supermarket and seeing same product at same price
HP3249,A team task where there is no progress
HP3250,"Fixed price items that you can't negotiate and dont change when reach the end of a season like clothing, for example drinks in a coffee shop."
HP3251,a shopper going to the store but nothing is on sale
HP3252,An average market product that someone is not looking to make a significant profit on.
HP3253,The price staying the same makes me think of a regular business transaction between two entities in a stable market. 
HP3254,my energy direct debit
HP3255,Demand is neutral and nothing needs to change
HP3256,A fixed price purchase on the internet such as ebay Buy it now or Amazon
HP3257,$8 would be the price 
HP3258,"This could be a missed opportunity as the price is generated randomly. 
It's like buying something for the maximum amount of money that you have. just because that's what you have, rather than what its worth."
HP3259,walking by a stall and people hand out free samples
HP3260,i think it would be 0 i am not total sure but this my best guess 
HP3261,"Buying something in a supermarket that is a fixed price, I wouldn't be able to barter a different price."
HP3262,When you call the cable company and ask if they can give you a better rate and they say no that the better rates are promos for new customers and their service is worth the amount you pay.
HP3263,This is pretty fair a good deal for everyone
HP3264,"I would think that would be like a shop in a non sale time, but promising more data at a reasonable price"
HP3265,"This feels like sticking with the usual plan—no changes, just how things normally go."
HP3266,A fast food chain keeping prices as is to be competitive
HP3267,This like selling something online that didn't fit you or you just didn't want it so getting the money back seems reasonable
HP3268,"playing it safe , not taking a gamble and potentially missing out on extra money availabl eto m e"
HP3269,Accepting a price in a shop.
HP3270,I find it similar to unfair salary differences at the workplace.
HP3271,I find this similar to no price change
HP3272,There was nothing to compare this to as nothing changed.
HP3273,It is similar to my wages staying the same.
HP3274,"Two friends go shopping on a normal day, to purchase goods total of 8"
HP3275,Communism where everyone gets the same
HP3276,"Similar to dynamic pricing in concert tickets, where an algorithm determines pricing without human control."
HP3277,This is similar to your insurance policy not changing from last year.
HP3278,This is the equivalent to a day when nothing at all of any note has happened.  So nothing has changed.
HP3279,An online service discount that has expired.
HP3280,wanting to earn more than my partner
HP3281,Nothing. Not sure this even makes sense.
HP3282,An agreement between two people to split the cost evenly.
HP3283,Holding my ground when somebody is demanding I give up something.
HP3284,Going into a shop and paying the asking price
HP3285,"It is similar to free products from companies, that give away coupons for coming in to a store."
HP3286,"There were two paper carriers that kept their prices the same, despite being offered the opportunity to raise their prices."
HP3287,This is similar to times when I decide not to adjust a price at all because I feel the starting amount is fair and I don’t have a strong reason to change it. It’s like sticking with the original offer because I’m comfortable with it.
HP3288,When the price of something doesn't change
HP3289,Having a desirable product.
HP3290,class score maintained with no change all
HP3291,Full price which is equal to the starting price.
HP3292,I imagine this as having a baseline.
HP3293,This is business as usual.
HP3294,interest rate change - sometimes remain the same
HP3295,Maintaining the same price
HP3296,"I find this price change similar to shops keeping their items at the same price, ensuring that items stay affordable and customers are still able to make purchases."
HP3297,When a shop keeps an item at the same price because they think it’s already fair. They don’t feel the need to raise or lower it.
HP3298,When Uber gives you a discount but it ends just being the same price because items are inflated.
HP3299,This is similar to a buyer entering a shop and buying an item off the shelf at the quoted price.
HP3300,"I wanted to haggle down the price of an item at a market that costs $8. The vendor, however, would not budge, so there was no discount whatsoever."
HP3301,"I find it similar to what I would expect to happen, status quo"
HP3302,"Someone who is doing this for fun, a hobby or side hustle and is not relying on the money will not increase the price."
HP3303,This is similar to someone taking things as they are without thinking about the situation of their friend.
HP3304,Represents my salary not changing at all for years.
HP3305,Prize freezes of items or services for the year set by companies or governments
HP3306,A packet of ketchup at mcdonalds.
HP3307,Feeling that the price set is fair on both sides
HP3308,"It's like going to a gas station to check the price of fuel, only to find out it hasn't changed since yesterday."
HP3309,"Chaning the price by 0 will help me retain same $8, well hallejuha, i am winning in life."
HP3310,This is like doing nothing but me not getting as much as the broker.
HP3311,I find it similar to a price of an item that doesn't change often and is not much affected by the economy.
HP3312,I find it similar to putting an acca on the horses and getting the same money back as you put on.
HP3313,I find this similar to not changing the price
HP3314,Making a fair deal with someone where we are both satisfied
HP3315,A fixed term contract
HP3316,"Shows stability. Think of a long standing agreement between two co workers. ""we've always split the lunch costs evenly, and we still do"" It's a assign of consistency, trust and mutual respect."
HP3317,This null change resembles the amount of money I might get paid as a bonus for this study.
HP3318,Buying and selling without profit 
HP3319,If I just accept the initial sale price offered to me at a market without haggling.
HP3320,Its how prices of goods change in real world.
HP3321,This would be like my eyelash tech who is my best friend charging everybody the same price for lashes 
HP3322,a fair split between myself and the broker
HP3323,The type of commission that a lot of brokers get in selling financial service products like mortgages where they have to manage contracts. They need contacts and negotion skills.
HP3324,no loss to any bonus payment but leaving room for the broker to make an additional profit
HP3325,Most of my shopping experiences.
HP3326,"NO change, I feel firm that the price was fair. No difference."
HP3327,Making a lower offer on an item but being rejected.
HP3328,the status quo nothing has changed 
HP3329,Nothing.  That is normal for prices to hold for a while. I am not sure i really understand your question it is very unclear
HP3330,"I would imagine if the price stayed the same and changed by zero, it would be similar to going to the dollar store. Most of the time everything at the dollar store is still a dollar. If I buy a notebook for a dollar today and bought another one the next day, it would be a dollar. Nothing has changed."
HP3331,Selling in a regular store; the prices cannot be negotiated.
HP3332,A pound of coffee beans
HP3333,The starting price originally set
HP3334,"It's like buying or selling in a normal shop, the price has been offered, I've accepted it. "
HP3335,"I find it similar to expecting someone to complete a job for free.  In this situation, the broker is working for no profit.  "
HP3336,A product being a fair price 
HP3337,Going to get the bus and realising the price hasn't gone up this year.
HP3338,I'm following the recommendation of what the selling platform says my item is worth
HP3339,"Just buying something from a shop. The price is set. There is no sale or discount, you just accept this is the cost and you pay it. "
HP3340,I find it similar to price matching
HP3341,"Two similar sized boats sharing open waters, passing each other, neither disturbing the other in their wake. "
HP3342,It means that I get $8 and the broker gets $4.  It does not change anything.
HP3343,Changing the price to $0 is like when someone mentions offering something but the result ends up being nothing.
HP3344,"this could be a positive or negative depending on how you look at it as its in-between it could be negative as its zero but a positive that its not minus

"
HP3345,"Black Friday ""sales"" where they say an item is on sale but it's not. "
HP3346,Letting somebody pay you back slightly more money than they borrowed from you because they incorrectly believe they lent more.
HP3347,"Everything is going fine as is, it's steady."
HP3348,$8 the same amount offered
HP3349,"No change in price, for some above standard information that is interesting to all people"
HP3350,Using AI to determine answers to questions
HP3351,reasonable deal for both parties.
HP3352,Going into the store and buying a regularly priced item
HP3353,when i want to sell an item and i dont mind waint for the price i set
HP3354,people are pinching pennies and i want to continue to sell product
HP3355,"When I have walked passed a market stall abroard, and decided to pay what the stallholder asked."
HP3356,I imagine changing the price by $0 means you are confident in the price already set and have no issues with it. I find this similar to me purchasing a product/service from someone. If I want a new hat and the price changes by $0 then I know that is a good price already set and will not be changed soon.
HP3357,This is similar to doing nothing
HP3358,I would simply be accepting the price set by the intermediary and would need to base my decision on the price without amending it. Similar to how Prolific works
HP3359,Set price of an item?
HP3360,Getting two packs of pokemon cards
HP3361,A UK supermarket. When they charge the same price for something that is clearly about to go out of date the next day or is damaged.  
HP3362,Setting the price to $0 indicates fixed pricing.
HP3363,This would be similar to my selling an item to a friend who then sells it on for an increased profit
HP3364,Me getting 8 and the seller gets $12.
HP3365,"Someone agreeing a fixed price for a service, for example a joiner coming to fix a broken window "
HP3366,Christmas time and holidays 
HP3367,The way many right move Governments work at the moment.
HP3368,No change. Being told that your pay is going to increase next year by the rate of inflation.
HP3369,$0: Accepting the original price without any changes.
HP3370,This is like giving a present to a relative where you incur the charges but return becomes 0
HP3371,"Losing on a lottery ticket, dissapointing."
HP3372,Thats like selling a plate of food for free
HP3373,"if its not broken dont fix it . fix rate savings
"
HP3374,I find this similar to going to the store or shopping online and paying full price.
HP3375,the set pay per hour I get at work.
HP3376,The usual cost of my monthly pet food bill
HP3377,A fixed salary/ price system
HP3378,When a company decides not to adjust their prices despite rising costs
HP3379,Paying the exact price listed at a cafe without negotiating
HP3380,Nothing happening - something ordinary
HP3381,"The only thing that hasn't changed, in terms of pricing, is some of the usual candy I purchase every week. "
HP3382,find that to be fence sitting
HP3383,"Not taking a risk
 and being careful."
HP3384,I find it similar to just buying something from a shop that is priced at the amount like when buying a bag of crisps i would not haggle.
HP3385,A normal day - no significant change. 
HP3386,It would be like buying a burger at burger king that is about the price of federal minimum wage
HP3387,Sitting waiting for a bus? I dunno - a scenario where you do nothing.
HP3388,"Going with the flow because it's easier than rocking the boat, it looks like the broker would make less, but in this context I also think their contribution is less significant, as is their overhead."
HP3389,It is similar to the starting price
HP3390,I would imagine this is like a price locked deal 
HP3391,"It’s like when shops pretend to do a big Black Friday sale but the price ends up being exactly the same, so nothing really changes even though it’s advertised as a deal."
HP3392,"We delivered all of the papers on time and charged the standard price. It was tempting to rise the price for our effort, but it was not an outstanding effort on our part. So the standard was adopted."
HP3393,"Close to fair, an $8 start but I doubt the person on the other end would accept this."
HP3394,there being no added value 
HP3395,"Easy transaction, like buying something at a fixed price"
HP3396,$8 - Similar to me buying lunch of a cheese sandwich and a bottle of water
HP3397, keeping things the same
HP3398,Like keeping a price the same because you’re neutral and don’t feel strongly either way.
HP3399,Accepting the offer.
HP3400,Changing the price by 0 reminds me of getting a quote for some work and the price paid on completion is exactly what was quoted.
HP3401,"It like when a non profit organization sells you goods, its the exact price that they bought them for. "
HP3402,I find it similar to a real world employment contract where you are paid what you were promised in the beginning. 
HP3403,Staple food items in shops
HP3404,Being dull.  Accepting computer generated output without critical thought
HP3405,Two friends going to lunch and splitting the dinner bill and agreeing on the split.
HP3406,Buying a full price retail item.
HP3407,Other items have sold at the same price so no need to increase or decrease the price
HP3408,similar to just buying something at display cost. 
HP3409,No discounts and no markups. Just the correct price.
HP3410,"Getting something for nothing, seeing its value as is and passing it on as it is the correct value."
HP3411,"$8, the price of a large frozen meal. "
HP3412,I find it similar to just staying stagnant and going with the market price. 
HP3413,Buying something at cost.
HP3414,"perfect balance, enjoying time with friends"
HP3415,a fair price offered and no change suggests fairness and not greed
HP3416,The hens are producing the right amount of eggs to cover demand
HP3417,"Oil and gas is similiar situation, I produce the raw material and sell to a refinery to make other things from it.  Here there may be no supply constraints so my power to raise price is reduced.  "
HP3418,General trading of fixed price items
HP3419,"I am offering a product for $8 on marketplace, someone offers $8 for the product and we complete the exchange"
HP3420,refusing an offer on a resell site for a lower price than you have listed
HP3421,I find this situation similar to going for a walk down the beach.
HP3422,This is where everyone shares the cost of the whole meal as all meals were very similarly priced so it makes it simple to each have the same cost
HP3423,It's like sleeping all day.
HP3424,"Ordinary purchase, no change"
HP3425,A straight swap/exchange
HP3426,This is similar to selling something on Facebook Marketplace. You post it for the value and it sells quickly and the other person doesn't try to haggle with you. 
HP3427,This is similar to Recommended Retail Prices in shops. Most shops follow these RRPs.
HP3428,There is nothing special about it if it's free 
HP3429,Just paying the price that that person put on the ticket.
HP3430,Thats like the old band - status quo.
HP3431,I find that similar to buying an Apple product which is never discounted no matter where you purchase it
HP3432,"one person would get more than the other, "
HP3433,Selling something at the asking price.
HP3434,"This would be like the price of bus fare in my city, it has stayed the same for over a decade, if not longer."
HP3435,"I imagine that it's a steady product, the price is set at $8.  People buy this at $8, they are expecting to pay $8 and any variation from this baseline price would have them scratching their head."
HP3436,"This could be similar to a price freeze or no change in cost for a product or service. For example, a subscription service may maintain the same price for a year even though costs may fluctuate. This can be a strategy to retain customers by offering stability in pricing."
HP3437,I would find it similar to a situation where both the buyer and seller already have negotiated and are set with the price.
HP3438,"In general terms, this is just about figuring out what your work is worth, asking to be paid that amount and  not having to negotiate.  This is like getting a job in a shop, where your worth is agreed at the start and doesn't change because you work harder or better."
HP3439,"Receiving nothing, one person wins"
HP3440,"I help my spouse mow people's lawns. Even though the price of things have increased, we have not changed the price of how much we charge."
HP3441,Selling coins to a good customer at spot price with no price adjustments
HP3442,This would be fair since I did all of the work. It would be similiar to what happens every day- profit and revenue.
HP3443,"I find it similar to engaging with this study as usual, as the price remains at status quo."
HP3444,this is acceptable as the price I set is not affected
HP3445,The price remains the same
HP3446,"When previously selling second hand stuff on vinted I found it difficult to set prices, especially if it was something brand new and never worn if I should change the RRP price to make a profit, or make no change and sell it for what I paid."
HP3447,I would be satisfied with the price and willing to allow the company to make some profit after the workers have been paid.
HP3448,This is like paying for a product that you need and at a fair price. A bit like shopping groceries 
HP3449,"Staying the same as before, so nothing is lost, like a friendship that remains.
"
HP3450,The price would stay the same 
HP3451,"I find this similar to my old football team, no matter what we altered or did different, nothing changed"
HP3452,"This scenario is similar to selling a product for $8, and the buyer finds the price to be reasonable. This represents that the price is not changed by any amount."
HP3453,It seems like an ordinary business deal.
HP3454,"Similar to checking the view carefully, but finding that nothing had changed."
HP3455,"This is when you go to a market and ask the price of something you like, you pay the price as you like the product and dont want to negotiate. "
HP3456,"This might be like two people just going about some type of business or job without moving outside of their expected roles. The parameters for their actions are already laid out, and there is no deviance outside of them so there isn't really any change or exchange between the two people. Business as usual."
HP3457,"All conditions are staying steady. The price of inputs has not increased, but they don’t feel they’re able to bring prices down. "
HP3458,I find this similar to when I was a kid and someone called me a loser.
HP3459,getting tired of negotiating on ebay and just purchasing the item for regular price
HP3460,"No change to cricumstances, mortgage payment"
HP3461,Keeping your money and not buying a scratch ticket
HP3462,That's like going to a restaurant and paying the bill.
HP3463,"You want to get a reasonable price that will be accepted quickly, rather than haggling. You are willing to take a lower price but want to start at the regular price. Car sales are a similar example."
HP3464,Being content in life and not needing a change.
HP3465,"Status quo, mundane nothing changes "
HP3466,"Selling a product that has a consistent selling price, and overall consistent buyers and sellers, so the price is known and stays the same."
HP3467,I imagine it would not change at all if the priced change by $0.
HP3468,I would say maybe inflation remaining stable.
HP3469,"Since the price changes is determine by adding or subtracting, the similar price here is 8 because 0 is being added to the given price which was 8."
HP3470,Rent price staying the same 
HP3471,Declining a bonus at work.
HP3472,The broker will get benefit but may not be much appealing to him to promote the product.
HP3473,"Just accepting the status quo, such as a listed price."
HP3474,accepting a offer without thinking it through - like a person in desperation who just needs work
HP3475,Similar to being contended.
HP3476,paying the same price of a product
HP3477,it is the same as buying something at the standard price
HP3478,Being fair and not trying to take advantage.
HP3479,"Nothing really. There was a set price, and deals remain in place amongst all parties involved."
HP3480,Paying exactly what I expected for lunch.
HP3481,It would be the same nothing would change.
HP3482,"Basically giving something away for free that obviously you must not care about in the slightest, figure it is garbage or figure no one would want it unless you completely gave it away."
HP3483,"This is similar to me listing a price for a product on the market place, and a buyer agreeing to pay my asked price. We both feel good about the transaction."
HP3484,Getting a meal at a fast food place
HP3485,£8 is a fair amount and good value to both the user and the purchaser. It leaves everyone happy.
HP3486,When life is going consistent - better the devil you know than the devil you don't. 
HP3487,This would be similar to going to a store and paying the standard price. 
HP3488,"This is similar to when you're discussing salary with your manager and accept the first figure they give to you without trying to see if they're willing to give you more. So they may be told they can pay you up to £40K but when the conversation starts they say 'we can offer you £32K' and instead of trying for more you agree, unaware their budget was higher. "
HP3489,I find it similar to stagnancy.
HP3490,"Being given a small gift just for being me, on my birthday."
HP3491,"a 2 for the price of 1 sale at a store. Buy 2 items for $5 or you can buy 1 item for $2.50. There is a change of $0, whether you buy 1 or 2 items."
HP3492,The normal time for this product to sell. 
HP3493,its like if the price online hasnt changed over the years 
HP3494,I imagine going into the petrol station and buying some snacks and drinks from the shop. 
HP3495,Owing someone money.
HP3496,It reminds me of how arizona ice tea in the US has always remained the same price
HP3497,When you are selling something and the person agrees immediately to the price and it feels like you have underestimated the value and are losing out.
HP3498,It is similar to buying an item on facebook but the seller remaining rigid with the listed price.
HP3499,The price is the lowest price possible and is similar to buying items at a bulk with a maximum discount applied.
HP3500,Just a normal exchange.
HP3501,Paying for groceries at the supermarket
HP3502,This item is told to me by the shop keeper its not old or new and does not get any change in its price.
HP3503,the most popular cereal i buy
HP3504,Selling a painting and giving the gallery commission
HP3505,Similar to breaking even on a sale.
HP3506,This is similar to buying something in a shop for the amount stated on the product. So having a predictable and expected experience
HP3507,my data is worth more then that
HP3508,Buying a meal at mcfonalds
HP3509,"This is similar to keeping a price the same when you think the original price is already fair, or when changing it doesn’t feel necessary—like leaving the price of an item unchanged because you’re fine with what you’re already getting."
HP3510,Changing it by zero dollars will benefit the both of us.
HP3511,"That feels more right.  I get $8 for the actual work being done and the broker gets $4 for setting it up, collecting and distributing the money.  This might be how a temp agency works too, I'm really not sure how much of a cut they get "
HP3512,I find it similar to forgetting to ask for more of something.
HP3513,This feels similar to going into a store and paying a fair price without haggling.
HP3514,This is similar to a situation where two people agree to keep an arrangement unchanged because it’s already working well.
HP3515,I find it similar to seeing a product at the store and buying it for exactly what it costs.
HP3516,When all prices stay the same. The product is not on sale or marked up at a higher price. 
HP3517,I was walking the dog and my dog met a new dog friend.
HP3518,"take it or leave it because that is the price needed to make a profit
"
HP3519,accepting the price of something and not trying to get any better.
HP3520,this is a normal price -there's no sale
HP3521,I find it similar to a gift. 
HP3522,"This seems like the fairest option. I believe this is what two businesses working together would agree to. The data creator has more work to do than the one selling the data, and should get a little more."
HP3523,was thrown away or is heavily damaged or about to go bad
HP3524,A decent deal for both parties.
HP3525,I find it similar to those cook books people sell online for a set price.
HP3526,It is similar to have an RRP for a product.
HP3527,Economic stability in the right area of the company
HP3528,"When you have gone into a shop and bought something. The price is set, you cannot reduce it through negoation. "
HP3529,Selling something at a set price with no chance to haggle
HP3530,It's a case of everything remaining the same e.g. the price of milk stays the same for a period of time usually. 
HP3531,Keeping the price at $8 would be similar to a small top up of petrol.
HP3532,This would be similar to paying for something at the store.
HP3533,Being ok with the randomly selected price.
HP3534,charging the market price for your goods
HP3535,I find it similar to settling and just selling the data as is.
HP3536,"I went to a store and found a sale sticker on an item, but when I went to check out the sale was over so instead of getting the product at a reduced price, I got it for the original price. "
HP3537,A transaction in the coffee shop where the price is fixed
HP3538,Its similar to how Costco never changes the price of their hot dog meal from $1.50.
HP3539,By changing the price by $0 I am accepting $8 and the broker will get $4.
HP3540,Selling it at the same market rate as a similar competitor.
HP3541,Buying something from a supermarket
HP3542,An element of nothingness
HP3543,"I find it simular to when you have a set price on something and you don't want it changed like if you were selling something you have had for a while and you do not want to negotiate the price,"
HP3544,A balanced economy without inflation
HP3545,Free gift that the store is giving away 
HP3546,Normal/everyday pricing.
HP3547,I find it similar to paying what you'd expect in a shop
HP3548,"It's like agreeing to split something like originally planned, where neither person will gain or lose."
HP3549,there is no positive or negarive change it will remain the same
HP3550,A regular price for the services
HP3551,this is afair and even like a court of law
HP3552,"I find this similar to just laying down and accepting your fate. Like agreeing to buy a car at the advertised price, rather than trying to haggle. It would be silly to accept this."
HP3553,"This would be a passive approach, so it is like throwing your hands up and accepting something that you cannot do anything about. I might be secretly pleased that the amount is 2/3 of what I could have achieved and be satisfied it was not less"
HP3554,2 people splitting a bill for a coffee
HP3555,Someone telling me my data is worth the average rate.
HP3556,No price change - similar to purchasing something which is never sold at a discounted rate - water/gas/electric/council tax
HP3557,A fair transaction for goods/services
HP3558,My medication price not changing.
HP3559,"No change/positive change
8+0=8
Starting price remains the same of total 8 dollars 
Similar to when I received the exact amount of money owed from my job  "
HP3560,Just going to a shop and getting what you want without any price changes.
HP3561,This is like how I feel when I shop in a regular store like Walmart. Prices seldom change. 
HP3562,Leaving the price at $8 reminds me of the old days when inflation wasn't too bad. Some things never changed much in price for months or years at a time.
HP3563,Buying a product and then returning it due to it being defective.
HP3564,Someone borrowing money and paying it back the same day
HP3565,This is basically accepting what is offered to you without having an input in the outcome for you. 
HP3566,Being pragmatic and boring 
HP3567,$8 is what I spend on vegetables when I go shopping for myself and my husband
HP3568,"Probably a more realistic percentage for an introduction to a deal. I'll host your product on my website, but I want 30%"
HP3569,"My first job. Never a raise, zero."
HP3570,Selling a piece of baby equipment on Facebook Marketplace and not changing the price even if it doesn't sell over time
HP3571,"I think not changing the price is not a good or bad thing. If you are used to paying a certain price, then keeping it the same would be a good thing for you."
HP3572,When you are selling something second hand that you had preivously bought second hand. You may have only had the item for a short period of time so you want to get your money back that you paid for it in the first place.
HP3573,"My data sales are doing well, I feel at this time I want to keep the same and so wont be increasing for now."
HP3574,Staying in the same job. 
HP3575,This seems like the benchmark price.
HP3576,I find it closer to original price. 8$
HP3577,It means that you are fine with things as they are. You believe that computer has accurately accounted for everything.
HP3578,"Full price, without discounts, when the item is new on the market or in demand."
HP3579,consident pricing and reliable
HP3580,I find this similar to when prices dont change and I feel nothing. Since I paid the same last time.
HP3581,I am having a hard time finding anything similar as prices only seem to go up.
HP3582,Getting nothing back from a friend 
HP3583,keeping my own money in cash 
HP3584,"This is a net zero gain, a price staying the same every year, like what my grandpa ""charges"" me for using his charger when I'm at his house. "
HP3585,"This would be feeling confident in both mine and the broker's position, and recognizing the worth due to each role."
HP3586,Selling a cost price.
HP3587,"That is OK, but not good."
HP3588,I would find it similar to the above and make a loss?
HP3589,The price of televisions has not changed at all in recent years. As technology has become cheaper to create the price has stabilised. 
HP3590,"I find it similar to being unable to make a decision about even the most insignificant thing, like what T-shirt to wear"
HP3591,An item that costs that much to make so it stays at that price. 
HP3592,"I find this most similar to when I go grocery shopping, and they don't change the price at all."
HP3593,Repaying money you have borrowed from a friend
HP3594,A pay rise with current tax rises.
HP3595,Wanting a fair price  for the data 
HP3596,giving away the data for free
HP3597,Going to a regular supermarket or shop and paying the price on the shelf
HP3598,Being even to keep both parties fair.
HP3599,Sticking to the price I would feel it a good transaction
HP3600,Steady economy with no inflation or deflation.
