StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,attention_check_1,attention_check_2,attention_check_3,attention_check_4,Q3,Q4,Q231,Q236_First Click,Q236_Last Click,Q236_Page Submit,Q236_Click Count,Q4,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q237,Q224,Q244,mistake,allocation,PROLIFIC_PID,SESSION_ID,STUDY_ID,treatment,transfer,reasons,beliefs,P1_ID,P1_CHOICE,LOCK_TOKEN,P2,story,attention_check,Q_DataPolicyViolations
2026-04-22 11:26:26,2026-04-22 11:32:57,0,,100,390,1,2026-04-22 11:32:57,R_2fW2Zx06T1s3IZL,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.899,0,"Steve had spent many weeks working hard and received a performance bonus for exceeding the sales target. The director allocates him, as team leader, a bonus which he can keep or share with Max, who had contributed significantly",0,0,2.011,0,1,I get twice as much so definitely accept,1,0,,5c5e847682757f0001348734,69e8b0565bb4db70ed7400b3,69e8a187eaf3646e4f3d33f6,,,I get twice as much so definitely accept,,69e57d3c5b9d430b487ed936,4,e824bf07-8652-4e36-94ed-d85e9ec092a1,8,2,1,
2026-04-22 11:28:14,2026-04-22 11:33:29,0,,100,314,1,2026-04-22 11:33:29,R_2Mw3D7IPCrlbyH7,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.408,0,James is going through financial difficulty and has been selected for financial help. His neighbour applied but wasn't successful and now is wondering whether to assist his neighbour or not.,0,0,2.024,0,1,If i rejected it I will have got nothing. a 50:50 split is reasonable in this circumstance. If the offer was tilted I would be more inclined to say no.,1,0,,5fde21049568d54ccd42ae47,69e8b0c7da911d2773bb4ce2,69e8a187eaf3646e4f3d33f6,,,If i rejected it I will have got nothing. a 50:50 split is reasonable in this circumstance. If the offer was tilted I would be more inclined to say no.,,59ff8226ab721b0001ef6e61,6,a8c76b2f-d3a7-4ad6-a8ff-c97d4bbcb7cc,6,4,1,
2026-04-22 11:26:32,2026-04-22 11:33:49,0,,100,436,1,2026-04-22 11:33:49,R_8DcmlnDDfW6FQdG,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.956,0,Steve was awarded a bonus for all his hard work. As the team leader he can keep the bonus for himself or share it with max to recognise his share of the work.,0,0,2.113,0,1,The offer was reasonable for accepting as it would have been unreasonable to decline it and both of us receive no bonus.,2,0,,592d6dd8f1b3f00001963829,69e8b060c6d07b5cb105c1ab,69e8a187eaf3646e4f3d33f6,,,The offer was reasonable for accepting as it would have been unreasonable to decline it and both of us receive no bonus.,,69e7e8769c95c2907e80170c,7,b9795711-14ba-4a80-acb8-b9b540a8ee9d,5,2,1,
2026-04-22 11:32:54,2026-04-22 11:33:49,0,,100,54,1,2026-04-22 11:33:49,R_2CxVnqGnp0jfzmV,,,,,,,anonymous,EN,,,,1,,,,,,,,,,,,,,,,0,,6658dc77e4e49937196d37b7,69e8b1de0eca4256041f5662,69e8a187eaf3646e4f3d33f6,,,,,,,,,,0,
2026-04-22 11:28:23,2026-04-22 11:34:32,0,,100,369,1,2026-04-22 11:34:33,R_3AZPIXBdfsH6ui2,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.942,0,Team leader Steve was awarded a bonus for exceeding a sales target and given the option of allocating part of that bonus to team member Max who contributed significantly to the success of Steve's team.,0,0,2.009,0,1,"The $12 was evenly split, and it's unlikely that Player 1 will give me more money than he keeps for himself",2,0,,6651d67c16a15ab9a2efbe48,69e8b0bb282e8493d62a25b8,69e8a187eaf3646e4f3d33f6,,,"The $12 was evenly split, and it's unlikely that Player 1 will give me more money than he keeps for himself",,5de50461a1d49a0845d168fc,6,55d71d3b-d677-412b-b9fc-6bdb8c6dcd6c,6,2,1,
2026-04-22 11:30:01,2026-04-22 11:34:48,0,,100,286,1,2026-04-22 11:34:48,R_3NEtLYh767nGRyG,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.767,0,"Steve's team was awarded a performance bonus for exceeding their sales target; he worked hard and he is proud of that bonus. As the team leader, Steve's boss allocates the full bonus to him and lets him know that he may share a portion with his teammate Max if he wishes to.",0,0,2.015,0,1,"Even though it didn't seem very fair, it was better than accepting nothing at all.",1,0,,629642bfde2bf56c1ec2a420,69e8b12edfe8f672d847ebaf,69e8a187eaf3646e4f3d33f6,,,"Even though it didn't seem very fair, it was better than accepting nothing at all.",,6773f183434dd88ea9b8ab5e,7.5,06966113-ffd9-4f67-8463-fe811f657740,4.5,2,1,
2026-04-22 11:29:48,2026-04-22 11:34:53,0,,100,304,1,2026-04-22 11:34:53,R_8MzwFykKoiEwyjL,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,8.509,0,Janes applied for financial assistance which was granted. When he was going to collect the funds he came across Mark who had been rejected for financial assistance. James pondered over the dilemma whether to keep all funds or to split it with Mark.,0,0,2.007,0,1,I think its only fair to split 50-50,2,1,,5ce7fd368020d30018f9d7a5,69e8b126b4f5251198ee940c,69e8a187eaf3646e4f3d33f6,,,I think its only fair to split 50-50,,64666a24d4af630f6124f177,6,72550e5e-efda-45d9-9845-f7f49dd2d4ae,6,4,1,
2026-04-22 11:28:37,2026-04-22 11:35:26,0,,100,409,1,2026-04-22 11:35:27,R_23s9107VKrIXok4,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,5.789,0,"James has received financial assistance from a government welfare agency and has to decide if he will give some money to Mark, who is not a close friend, or not.",0,0,2.015,0,1,"This way, we both get a reward",1,0,,5abcf5229534ba0001c6f480,69e8b0da4e56e38b91c967da,69e8a187eaf3646e4f3d33f6,,,"This way, we both get a reward",,63469fc8c286d78c8b7ab1d4,7,3296ad10-9826-4590-8e35-6a5b39fbd6c8,5,4,1,
2026-04-22 11:35:31,2026-04-22 11:35:55,0,,100,23,1,2026-04-22 11:35:55,R_5CVNX6vWM5BGG0D,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,0,,6988dd9b73582ef821e5adfc,69e8b271318c1f1d64e912eb,69e8a187eaf3646e4f3d33f6,,,,,,,,,,0,
2026-04-22 11:32:37,2026-04-22 11:38:31,0,,100,353,1,2026-04-22 11:38:31,R_3XhNOaL0LLTvb9y,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,6.02,0,"James had been struggling with money, and had learned that he was now eligible for the welfare that he had applied to. He went to collect the money and found that his neighbor Mark had also applied but didn't get it, and now faced a dilemma whether to share his new money with him.",0,0,2.008,0,1,The other participant offered a 50/50 split which is very considerate of them and in my opinion completely fair.,1,0,,69e5d2bdb8e3c096432e6ba6,69e8b1cb3abc38bbe84739e9,69e8a187eaf3646e4f3d33f6,,,The other participant offered a 50/50 split which is very considerate of them and in my opinion completely fair.,,66b3dc1490445aa410abd41e,6,4556eb87-8e3c-4869-8c3c-f3ba15944382,6,4,1,
2026-04-22 11:35:13,2026-04-22 11:39:49,0,,100,275,1,2026-04-22 11:39:49,R_8dFFe7jYBuW8oP1,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,7.816,0,"A man called James was going through a tough time, he was struggling financially. He received an email from the government offering him a welfare payment he had applied for a while ago. on the way to collect the money, he met his neighbour Mark who he discovered hadn't been awarded the welfare although he had also applied. A dilemma then appeared - Should James give Mark some of his money?",0,0,2.009,0,1,"I feel like Player 1 has proposed splitting up the bonus in a very fair way, half each to both of us -  so I was happy to accept. ",1,0,,572230173fbc810011c58a38,69e8b26c00f4070945043c04,69e8a187eaf3646e4f3d33f6,,,"I feel like Player 1 has proposed splitting up the bonus in a very fair way, half each to both of us -  so I was happy to accept. ",,55117d8dfdf99b6593ea5236,6,2d412873-2569-405a-b3bb-63f11778fe1c,6,4,1,
2026-04-22 11:34:32,2026-04-22 11:40:22,0,,100,349,1,2026-04-22 11:40:22,R_3ATghz9OFj5Hm5Z,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,4.762,0,At the end of the day the money the government gave was to you and as long as you have enough for yourself then do it if you feel that is the right choice. To me I would just not discuss it with Mark and just go on living your life because you were selected and he was not.,0,0,2.103,0,1,"I am fine with taking $6 because this did not take too much time and I assume that the other person on the other side feels the same.

Also I remember it said if Player 2 (Me) Rejects then no one gets paid so I just accepted it.",1,0,,69e88793026a0051f1545645,69e8b241db6342937dbd86ea,69e8a187eaf3646e4f3d33f6,,,,,66a3809b8308b81516f8a530,6,c3e199b3-9da0-4a4d-82eb-075348cc48a5,6,4,1,
2026-04-22 11:26:14,2026-04-22 11:41:28,0,,100,913,1,2026-04-22 11:41:29,R_23eKyOqWhRdfPrb,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,9.284,0,James received some good news about receiving financial aid. When he went to collect his payment he ran into Mark who he knew a little and who was also struggling financially. James felt a bit guilty that he received aid and mark didn't but couldn't decide whether he should help him out.,0,0,2.016,0,1,it is a fair offer and the same as I would have made. ,1,0,,5e35373e1ddb124e6c306747,69e8b050930556f1c74ddccf,69e8a187eaf3646e4f3d33f6,,,it is a fair offer and the same as I would have made. ,,5ddd92855daaa6d095854780,6,e819b8e7-98a3-4c6d-b7c7-0411090b6506,6,4,1,
2026-04-22 11:34:05,2026-04-22 11:43:48,0,,100,583,1,2026-04-22 11:43:48,R_8dH6wr1L5OSaahM,,,,,,,anonymous,EN,1,,,1,1,3,2,0,0,10.998,0,"A struggling James unexpectedly got a government grant he had applied for and on his way to collect, ran into an acquaintance who was not successful with his application. James now had the dilemma on whether to give Mark some of the funds. ",0,0,2.011,0,1,Player 1 has been fair and divided the money equally,2,0,,5bb48501d3be310001c1afeb,69e8b22702e32f634b2bee0a,69e8a187eaf3646e4f3d33f6,,,Player 1 has been fair and divided the money equally,,66436e0c091888a5fc85584e,6,6278b97f-bf65-4386-9705-ca37d5547a4f,6,4,1,
